1,6,11
7,1,1
9,591,1
7,758,8
9,41,8
2,1,19
3,29,19
7,360,19
8,40,19
9,367,19
2,4,18
3,4,18
6,684,18
7,8,18
8,23,18
9,76,18
2,8,4
5,16,4
6,93,4
8,8,4
9,673,4
2,240,11
4,112,11
5,413,11
6,21,11
9,12,11
1,4,6
2,560,6
3,179,6
5,13,6
7,5,6
8,36,6
0,4,7
2,491,7
3,158,7
4,8,7
7,137,7
0,433,16
2,39,16
3,37,16
6,2,16
8,284,16
0,688,12
2,4,12
4,94,12
5,10,12
1,20,10
2,3,10
4,180,10
6,290,10
8,304,10
1,45,9
2,1,9
3,22,9
4,31,9
6,13,9
7,16,9
8,668,9
1,319,2
3,7,2
4,9,2
5,2,2
7,119,2
8,342,2
1,639,0
5,9,0
6,20,0
9,131,0
0,7,13
2,26,13
6,713,13
8,52,13
0,480,15
3,19,15
9,299,15
0,49,3
3,1,3
4,109,3
6,596,3
7,36,3
8,5,3
0,1,5
4,430,5
5,85,5
7,282,5
3,111,17
6,4,17
7,484,17
8,4,17
9,196,17
0,1,12
2,341,12
3,51,12
6,184,12
8,220,12
1,50,4
4,1,4
9,747,4
1,8,5
2,6,5
6,728,5
7,52,5
9,3,5
6,122,7
8,675,7
0,367,18
1,4,18
6,330,18
7,96,18
8,2,18
2,6,1
5,328,1
7,44,1
8,356,1
9,64,1
0,2,17
1,104,17
4,122,17
5,63,17
8,401,17
9,105,17
0,36,13
2,8,13
3,672,13
4,5,13
6,64,13
8,12,13
0,19,3
1,7,3
2,2,3
4,110,3
5,660,3
0,12,6
1,599,6
4,145,6
8,12,6
9,30,6
0,8,0
3,11,0
5,671,0
6,92,0
7,14,0
9,3,0
0,66,8
1,13,8
2,646,8
6,15,8
7,14,8
9,44,8
0,222,15
1,147,15
2,4,15
3,128,15
4,6,15
6,216,15
7,21,15
8,37,15
9,16,15
5,608,9
6,176,9
7,15,9
0,8,19
2,14,19
3,211,19
4,509,19
8,56,19
2,7,10
3,19,10
4,238,10
6,9,10
7,44,10
8,480,10
5,10,14
6,787,14
8,2,14
0,477,2
6,249,2
7,49,2
9,22,2
2,201,11
4,2,11
5,1,11
7,24,11
9,570,11
0,1,16
1,109,16
2,321,16
4,300,16
5,65,16
4,9,6
7,2,6
9,788,6
0,429,1
3,298,1
5,56,1
7,8,1
8,7,1
0,68,10
1,20,10
4,505,10
7,169,10
8,32,10
9,2,10
2,5,2
4,708,2
8,85,2
0,192,16
2,262,16
4,3,16
5,5,16
7,336,16
1,6,9
3,14,9
4,3,9
6,759,9
8,13,9
9,2,9
0,52,0
1,397,0
4,324,0
7,15,0
8,10,0
0,7,18
2,581,18
5,32,18
6,178,18
1,92,7
2,108,7
3,1,7
5,4,7
6,584,7
7,8,7
0,73,17
1,454,17
2,1,17
5,35,17
6,1,17
7,221,17
8,12,17
2,1,3
3,156,3
4,580,3
6,57,3
7,4,3
2,10,4
4,10,4
5,4,4
6,340,4
7,3,4
8,429,4
0,1,11
1,16,11
2,88,11
8,691,11
0,2,19
1,54,19
3,283,19
5,354,19
9,105,19
0,12,14
2,8,14
3,29,14
4,37,14
5,463,14
6,189,14
8,60,14
0,430,15
1,323,15
5,46,15
0,73,8
3,726,8
0,2,5
1,669,5
9,128,5
0,5,12
4,792,12
7,1,12
0,82,13
1,305,13
2,169,13
4,242,13
1,124,18
2,26,18
3,21,18
5,576,18
6,44,18
9,7,18
0,586,3
5,62,3
7,151,3
0,56,7
2,4,7
3,227,7
4,375,7
6,68,7
8,69,7
1,8,11
2,84,11
4,696,11
9,8,11
1,2,15
3,2,15
4,32,15
5,2,15
6,15,15
7,175,15
8,570,15
1,129,5
7,669,5
3,90,14
4,239,14
6,338,14
8,120,14
9,11,14
1,40,13
4,248,13
5,4,13
9,507,13
0,320,8
5,72,8
6,116,8
8,168,8
9,123,8
2,82,0
3,3,0
4,30,0
5,193,0
6,6,0
7,106,0
9,377,0
1,398,2
3,124,2
5,4,2
6,21,2
9,251,2
0,15,10
1,161,10
2,564,10
3,9,10
6,12,10
8,36,10
1,64,19
2,95,19
3,210,19
5,58,19
8,310,19
9,61,19
0,545,12
1,214,12
3,36,12
8,1,12
9,2,12
1,19,4
3,68,4
6,644,4
7,68,4
2,186,17
3,244,17
7,42,17
8,326,17
2,16,1
3,52,1
4,224,1
7,100,1
8,406,1
0,327,9
2,74,9
4,1,9
5,41,9
6,33,9
7,220,9
8,90,9
9,10,9
0,20,16
2,1,16
3,224,16
6,16,16
8,535,16
3,152,6
4,1,6
5,348,6
6,70,6
7,15,6
8,212,6
1,354,7
2,1,7
5,41,7
7,325,7
8,76,7
0,108,11
1,377,11
2,71,11
3,213,11
4,4,11
6,16,11
7,8,11
2,9,5
3,2,5
4,3,5
5,292,5
7,4,5
8,488,5
0,1,18
1,337,18
2,8,18
3,391,18
4,39,18
8,20,18
9,1,18
1,4,10
5,549,10
8,245,10
1,206,19
3,28,19
4,9,19
9,556,19
4,342,14
6,151,14
7,275,14
8,31,14
0,464,9
1,268,9
4,24,9
6,43,9
0,721,4
5,73,4
7,4,4
1,48,1
3,1,1
6,6,1
7,193,1
9,549,1
0,21,12
2,252,12
8,525,12
1,2,2
3,2,2
5,716,2
7,8,2
9,68,2
0,8,16
2,2,16
3,245,16
7,104,16
8,425,16
9,14,16
1,4,3
3,724,3
4,9,3
6,58,3
9,3,3
0,561,0
4,25,0
5,3,0
6,156,0
8,52,0
6,9,8
7,788,8
9,1,8
0,154,17
9,645,17
0,293,6
2,496,6
3,6,6
5,2,6
1,20,13
2,752,13
5,22,13
8,4,13
0,13,15
1,352,15
7,412,15
8,16,15
9,5,15
0,13,3
3,568,3
4,197,3
6,20,3
0,329,10
1,282,10
6,76,10
9,111,10
0,282,18
2,369,18
3,8,18
5,4,18
6,67,18
7,67,18
0,166,7
2,2,7
4,8,7
5,7,7
8,16,7
9,599,7
0,4,2
1,6,2
2,106,2
7,461,2
8,220,2
0,23,12
4,11,12
5,28,12
6,191,12
8,544,12
2,170,19
3,8,19
5,276,19
6,272,19
8,72,19
2,39,8
3,7,8
4,26,8
6,598,8
8,114,8
9,14,8
0,87,9
1,125,9
2,84,9
3,61,9
4,119,9
5,196,9
6,20,9
8,104,9
0,8,15
2,128,15
4,17,15
5,631,15
6,11,15
9,2,15
0,126,4
1,5,4
3,120,4
5,160,4
9,387,4
1,148,5
4,20,5
6,524,5
9,107,5
1,91,16
3,40,16
4,115,16
5,16,16
9,536,16
0,17,1
2,1,1
3,39,1
5,280,1
6,11,1
7,438,1
8,5,1
9,6,1
3,155,17
6,88,17
7,4,17
8,1,17
9,549,17
1,32,0
3,628,0
5,136,0
6,2,0
0,696,13
1,1,13
3,3,13
6,72,13
8,25,13
0,124,14
4,676,14
1,4,11
7,384,11
8,391,11
9,19,11
0,2,6
2,3,6
3,28,6
4,694,6
6,58,6
9,12,6
4,49,2
8,91,2
9,659,2
0,10,1
3,20,1
5,9,1
8,759,1
0,436,16
6,361,16
0,336,13
1,12,13
2,186,13
3,13,13
7,21,13
8,24,13
9,204,13
1,161,12
2,7,12
4,130,12
8,25,12
9,474,12
0,12,18
2,37,18
5,12,18
6,204,18
8,524,18
9,8,18
1,184,15
2,3,15
4,444,15
5,49,15
6,36,15
7,75,15
9,7,15
1,9,17
2,356,17
7,14,17
9,419,17
0,74,8
1,34,8
2,71,8
3,569,8
6,8,8
7,1,8
8,6,8
9,34,8
2,3,11
4,118,11
6,32,11
7,18,11
9,627,11
0,464,10
3,320,10
6,15,10
3,96,7
5,5,7
6,4,7
7,668,7
8,16,7
9,8,7
0,197,19
4,92,19
5,12,19
6,28,19
7,468,19
0,434,14
5,116,14
7,56,14
8,191,14
3,168,0
5,349,0
7,15,0
8,266,0
0,127,9
1,120,9
3,116,9
4,298,9
5,34,9
7,104,9
0,28,4
1,301,4
2,430,4
5,33,4
9,4,4
0,1,6
3,21,6
4,2,6
7,38,6
8,736,6
0,24,5
1,20,5
4,714,5
5,3,5
6,16,5
7,20,5
0,3,3
1,464,3
2,4,3
6,312,3
7,14,3
8,1,3
1,48,2
2,47,2
3,364,2
4,4,2
5,19,2
6,301,2
7,14,2
2,699,18
5,33,18
6,27,18
8,29,18
9,10,18
1,2,19
4,646,19
5,68,19
6,24,19
9,57,19
2,304,0
6,7,0
7,54,0
8,425,0
9,8,0
3,400,15
4,3,15
5,395,15
2,719,8
4,80,8
0,3,9
1,15,9
5,2,9
6,57,9
7,92,9
8,104,9
9,524,9
0,7,6
1,106,6
2,178,6
3,27,6
8,438,6
9,42,6
0,29,12
4,21,12
5,724,12
9,24,12
3,20,4
4,56,4
5,361,4
8,362,4
1,4,16
2,4,16
5,56,16
6,130,16
8,311,16
9,292,16
0,4,17
1,64,17
6,656,17
7,67,17
8,8,17
1,720,11
2,59,11
9,20,11
0,607,1
5,85,1
7,107,1
2,454,10
3,1,10
4,4,10
7,36,10
8,257,10
9,46,10
3,176,5
5,53,5
6,488,5
7,80,5
2,60,14
8,243,14
9,496,14
2,477,7
3,17,7
4,218,7
7,2,7
9,84,7
0,2,13
1,9,13
3,2,13
4,12,13
5,113,13
7,191,13
8,467,13
0,55,3
2,312,3
4,1,3
6,173,3
8,136,3
9,120,3
1,170,10
3,10,10
4,35,10
5,303,10
6,11,10
7,4,10
9,265,10
0,731,16
1,6,16
3,2,16
4,25,16
6,34,16
0,23,6
4,116,6
6,53,6
7,328,6
8,44,6
9,234,6
3,5,7
4,6,7
6,8,7
7,48,7
8,731,7
1,669,18
3,24,18
4,11,18
6,94,18
1,72,8
5,4,8
6,534,8
7,4,8
8,65,8
9,120,8
0,765,2
7,25,2
8,8,2
1,94,14
6,80,14
7,623,14
0,58,15
1,97,15
2,449,15
3,3,15
5,136,15
9,54,15
1,7,13
4,792,13
0,548,3
1,1,3
2,8,3
3,235,3
7,5,3
0,572,19
3,24,19
5,2,19
7,51,19
8,68,19
9,81,19
0,6,1
3,204,1
6,84,1
7,504,1
0,47,5
6,751,5
7,1,5
0,44,17
3,4,17
4,38,17
5,56,17
6,504,17
7,32,17
9,121,17
1,8,11
2,340,11
3,375,11
4,53,11
6,22,11
1,34,0
2,348,0
6,5,0
7,139,0
8,272,0
0,164,4
2,1,4
5,5,4
8,511,4
9,116,4
1,42,12
2,240,12
3,136,12
5,295,12
8,85,12
0,13,9
4,22,9
5,199,9
6,80,9
7,72,9
8,412,9
0,64,0
4,545,0
7,190,0
1,194,6
4,375,6
7,24,6
8,108,6
9,96,6
0,51,13
2,50,13
4,382,13
5,5,13
6,16,13
9,292,13
0,431,15
1,14,15
2,171,15
6,22,15
8,32,15
9,128,15
1,244,14
3,59,14
4,296,14
6,2,14
7,196,14
1,20,18
2,9,18
7,770,18
3,87,7
5,47,7
6,168,7
7,403,7
8,2,7
9,88,7
1,53,17
3,44,17
4,368,17
5,4,17
6,312,17
8,9,17
9,5,17
0,10,16
2,206,16
5,328,16
8,252,16
9,1,16
1,8,11
2,726,11
3,3,11
9,61,11
0,421,4
1,14,4
3,36,4
4,2,4
5,325,4
0,106,2
2,292,2
3,78,2
6,206,2
7,114,2
8,1,2
2,11,12
4,531,12
7,167,12
8,90,12
1,60,9
3,6,9
4,59,9
5,651,9
8,21,9
4,258,1
6,1,1
7,124,1
8,8,1
9,406,1
3,2,8
4,17,8
5,268,8
8,512,8
2,20,5
5,3,5
6,5,5
7,756,5
8,4,5
9,8,5
3,5,3
4,80,3
6,92,3
9,622,3
1,167,19
2,2,19
7,46,19
9,583,19
3,112,10
4,3,10
5,27,10
6,533,10
7,100,10
9,24,10
0,6,12
1,2,12
2,12,12
7,170,12
9,608,12
0,443,4
2,32,4
3,48,4
4,13,4
5,21,4
7,15,4
8,224,4
0,636,19
4,158,19
9,4,19
0,264,13
1,2,13
2,91,13
5,51,13
6,1,13
7,32,13
8,356,13
0,270,11
3,112,11
5,369,11
8,28,11
9,19,11
0,15,3
1,36,3
2,5,3
3,719,3
4,3,3
9,20,3
1,8,0
3,34,0
4,70,0
5,17,0
7,454,0
8,215,0
7,8,6
8,79,6
9,712,6
1,32,2
4,1,2
7,764,2
3,297,5
4,103,5
6,324,5
7,28,5
9,47,5
0,176,17
1,597,17
2,12,17
5,2,17
8,9,17
3,72,8
5,701,8
7,8,8
9,17,8
4,13,1
5,276,1
7,8,1
9,501,1
0,14,10
1,522,10
2,69,10
3,6,10
7,184,10
8,2,10
2,62,14
6,683,14
7,16,14
8,37,14
1,5,16
2,24,16
4,10,16
5,92,16
7,324,16
9,342,16
0,47,18
2,28,18
4,129,18
6,72,18
7,520,18
8,1,18
0,135,9
5,161,9
6,190,9
8,12,9
9,299,9
0,38,15
1,71,15
5,633,15
7,1,15
8,4,15
9,50,15
0,27,7
3,4,7
4,106,7
6,602,7
7,60,7
0,18,13
1,81,13
4,604,13
8,94,13
0,104,12
2,72,12
3,216,12
4,98,12
5,102,12
9,205,12
0,1,4
3,224,4
4,1,4
7,59,4
8,452,4
9,60,4
0,585,2
1,83,2
2,68,2
4,1,2
7,51,2
8,9,2
0,552,17
5,216,17
7,26,17
8,4,17
0,25,7
2,11,7
3,102,7
6,553,7
7,93,7
8,12,7
0,115,3
2,307,3
4,208,3
8,167,3
9,2,3
2,61,10
6,12,10
8,476,10
9,248,10
0,63,14
1,80,14
2,173,14
4,391,14
5,1,14
8,4,14
9,86,14
1,183,19
4,29,19
5,3,19
8,584,19
0,16,6
5,248,6
7,6,6
8,9,6
9,520,6
5,794,8
8,5,8
0,490,9
1,224,9
3,6,9
4,40,9
5,38,9
0,24,15
3,135,15
4,49,15
5,240,15
6,4,15
9,346,15
2,16,0
4,280,0
5,185,0
6,317,0
0,4,5
2,134,5
3,8,5
5,335,5
8,128,5
9,188,5
1,16,1
2,393,1
3,1,1
4,1,1
5,320,1
6,65,1
0,16,11
1,62,11
2,12,11
3,136,11
5,251,11
6,167,11
7,153,11
0,204,18
1,85,18
3,1,18
6,16,18
7,18,18
9,473,18
2,87,16
3,679,16
4,30,16
8,2,16
1,30,9
3,337,9
5,19,9
7,1,9
8,221,9
9,189,9
2,52,14
3,406,14
4,43,14
5,63,14
7,233,14
1,165,3
3,28,3
4,74,3
6,4,3
8,261,3
9,265,3
3,60,17
4,644,17
9,95,17
0,28,4
1,20,4
3,596,4
4,151,4
7,4,4
1,7,6
2,168,6
3,349,6
5,266,6
6,1,6
8,6,6
1,68,7
4,728,7
8,3,7
1,194,11
2,27,11
4,88,11
5,75,11
7,414,11
2,42,1
3,405,1
8,16,1
9,336,1
4,396,5
5,159,5
8,211,5
9,32,5
1,459,13
5,58,13
6,44,13
7,205,13
9,32,13
0,215,19
5,5,19
9,578,19
5,49,12
8,190,12
9,557,12
0,27,10
2,6,10
3,70,10
4,2,10
7,54,10
8,639,10
0,133,2
3,590,2
7,74,2
9,1,2
0,11,0
2,23,0
5,2,0
6,97,0
9,665,0
1,78,18
2,598,18
3,4,18
6,2,18
7,2,18
9,112,18
7,4,8
9,795,8
2,2,16
3,787,16
6,7,16
7,2,16
0,184,15
1,572,15
3,16,15
4,7,15
6,20,15
0,39,6
1,8,6
2,1,6
4,22,6
5,13,6
6,304,6
7,93,6
8,202,6
9,114,6
1,7,11
4,782,11
8,10,11
1,68,3
3,536,3
5,17,3
6,20,3
7,2,3
8,154,3
0,5,12
3,48,12
4,4,12
5,76,12
6,1,12
7,253,12
8,410,12
1,83,8
3,269,8
7,3,8
8,261,8
9,182,8
1,400,10
4,368,10
5,8,10
6,22,10
0,28,15
4,8,15
6,48,15
7,33,15
8,680,15
3,3,14
5,40,14
6,1,14
7,666,14
9,88,14
2,484,5
3,238,5
5,76,5
9,1,5
3,794,19
7,5,19
0,434,7
3,156,7
5,74,7
7,8,7
9,124,7
0,27,0
1,1,0
2,20,0
3,216,0
5,159,0
6,76,0
7,13,0
8,6,0
9,278,0
0,308,4
2,429,4
5,36,4
7,13,4
8,11,4
0,52,1
2,557,1
3,12,1
5,42,1
7,112,1
8,22,1
0,303,16
1,4,16
2,134,16
4,183,16
5,1,16
7,89,16
8,77,16
9,5,16
0,14,9
1,627,9
5,12,9
6,4,9
7,142,9
1,12,13
5,596,13
7,8,13
8,5,13
9,175,13
2,215,17
3,1,17
4,128,17
5,30,17
6,274,17
7,150,17
0,157,18
1,80,18
2,29,18
4,4,18
5,3,18
7,23,18
8,55,18
9,446,18
0,77,2
4,46,2
6,438,2
8,9,2
9,228,2
0,4,17
1,29,17
2,357,17
3,33,17
7,1,17
9,372,17
0,177,9
1,73,9
2,232,9
3,69,9
5,130,9
7,112,9
8,4,9
0,20,4
1,32,4
2,20,4
3,27,4
5,4,4
6,11,4
8,4,4
9,678,4
0,170,16
3,257,16
5,2,16
7,4,16
8,364,16
0,4,12
1,8,12
5,399,12
6,16,12
8,372,12
1,2,14
2,395,14
3,151,14
4,105,14
5,41,14
6,104,14
0,43,1
1,61,1
5,16,1
8,679,1
1,1,18
2,1,18
4,8,18
5,725,18
6,24,18
7,7,18
8,31,18
0,36,10
1,8,10
2,512,10
3,8,10
5,69,10
6,165,10
2,321,6
3,36,6
4,214,6
5,68,6
6,2,6
8,150,6
9,5,6
1,494,11
2,301,11
3,4,11
1,13,7
3,35,7
4,6,7
5,41,7
6,442,7
7,260,7
0,37,19
3,6,19
4,335,19
6,47,19
7,16,19
9,356,19
0,107,8
1,82,8
2,358,8
5,7,8
6,244,8
0,462,5
3,23,5
4,249,5
9,64,5
2,113,13
3,100,13
4,58,13
5,439,13
9,88,13
0,26,0
2,428,0
7,55,0
8,286,0
9,3,0
1,689,3
7,110,3
0,4,2
2,366,2
3,47,2
6,382,2
2,57,15
3,211,15
4,454,15
5,76,15
2,759,1
4,37,1
7,1,1
8,1,1
0,52,11
1,468,11
4,1,11
7,226,11
9,50,11
3,68,13
4,15,13
5,628,13
6,63,13
7,24,13
0,27,0
1,3,0
3,754,0
6,5,0
7,1,0
9,8,0
5,2,4
6,516,4
9,280,4
0,604,9
1,41,9
3,1,9
7,152,9
1,14,3
6,42,3
7,595,3
8,35,3
9,112,3
2,663,15
3,8,15
4,4,15
8,73,15
9,49,15
4,13,16
6,501,16
7,276,16
9,8,16
1,684,19
5,47,19
6,67,19
9,1,19
0,5,2
6,3,2
9,791,2
2,24,17
3,4,17
4,700,17
6,16,17
9,56,17
1,614,12
2,69,12
3,1,12
4,1,12
5,15,12
6,91,12
8,6,12
0,284,14
2,309,14
3,1,14
4,132,14
9,71,14
1,238,10
2,485,10
4,4,10
5,14,10
7,49,10
8,6,10
9,1,10
0,5,7
5,2,7
6,792,7
0,71,5
1,39,5
2,26,5
5,106,5
7,12,5
8,46,5
9,497,5
0,175,6
2,60,6
3,556,6
4,4,6
5,3,6
1,16,8
3,15,8
4,6,8
6,99,8
7,36,8
8,20,8
9,605,8
0,63,18
1,69,18
2,337,18
6,184,18
7,144,18
0,519,6
8,280,6
2,713,15
3,85,15
0,175,7
1,432,7
5,1,7
6,188,7
8,1,7
1,616,16
2,89,16
9,94,16
2,1,10
4,1,10
5,736,10
6,60,10
1,247,8
6,440,8
9,111,8
0,1,0
2,4,0
4,165,0
5,628,0
0,9,19
1,116,19
2,36,19
4,221,19
6,28,19
7,171,19
8,49,19
9,168,19
0,1,4
3,132,4
7,548,4
8,81,4
9,36,4
0,9,13
6,48,13
7,741,13
2,794,9
3,4,9
7,1,9
0,4,18
1,242,18
4,4,18
5,542,18
8,5,18
9,1,18
1,150,17
2,20,17
3,1,17
7,85,17
8,532,17
9,9,17
1,13,3
2,1,3
3,11,3
4,6,3
5,429,3
8,337,3
0,67,1
3,4,1
4,34,1
5,91,1
6,7,1
7,592,1
9,2,1
0,8,14
2,29,14
4,1,14
5,32,14
6,259,14
7,6,14
9,462,14
0,12,2
3,602,2
4,156,2
6,28,2
0,8,11
1,52,11
3,108,11
4,261,11
5,308,11
7,55,11
9,4,11
6,55,12
7,732,12
9,12,12
0,95,5
2,10,5
3,2,5
4,4,5
5,156,5
7,504,5
9,28,5
