0,2,4
7,176,0
8,178,0
7,770,19
9,28,19
0,96,18
2,79,18
4,472,18
5,2,18
6,134,18
7,15,18
1,229,14
2,428,14
3,31,14
4,34,14
8,76,14
0,15,11
2,560,11
6,222,11
9,1,11
0,2,3
1,62,3
2,360,3
4,19,3
6,209,3
8,48,3
9,97,3
0,60,6
2,29,6
3,5,6
4,688,6
6,2,6
7,14,6
1,31,16
2,276,16
3,17,16
4,204,16
5,4,16
6,5,16
7,260,16
9,1,16
0,3,8
5,338,8
6,37,8
7,2,8
9,418,8
0,17,4
3,778,4
8,3,4
6,588,10
7,148,10
8,62,10
0,2,17
2,16,17
4,2,17
7,578,17
8,173,17
9,27,17
0,657,1
1,5,1
6,37,1
7,56,1
8,41,1
6,746,16
8,53,16
2,32,19
4,760,19
8,7,19
1,308,7
2,76,7
6,282,7
7,1,7
8,127,7
9,4,7
0,24,13
3,83,13
4,692,13
0,295,2
2,36,2
5,35,2
6,4,2
7,292,2
9,136,2
0,1,10
5,690,10
8,46,10
9,61,10
0,105,5
1,104,5
2,1,5
4,576,5
5,8,5
7,2,5
8,1,5
0,309,9
1,8,9
2,1,9
4,30,9
5,190,9
7,128,9
9,130,9
0,47,14
3,9,14
4,228,14
5,514,14
1,187,18
2,399,18
4,92,18
6,29,18
7,4,18
9,88,18
3,232,6
4,24,6
5,7,6
6,10,6
7,95,6
8,284,6
9,145,6
1,49,8
3,153,8
5,456,8
6,140,8
1,144,11
2,2,11
5,277,11
6,144,11
7,232,11
4,2,4
5,16,4
6,759,4
7,20,4
8,1,4
0,98,3
1,388,3
6,3,3
7,308,3
0,2,12
2,40,12
4,268,12
5,476,12
6,10,12
7,1,12
2,5,15
3,557,15
5,236,15
0,4,0
1,184,0
3,1,0
4,609,0
0,11,12
7,756,12
8,1,12
9,30,12
1,391,10
3,88,10
6,16,10
8,39,10
9,264,10
1,35,1
4,726,1
6,36,1
0,73,9
1,328,9
2,4,9
5,7,9
7,10,9
8,376,9
0,96,13
2,36,13
3,24,13
4,50,13
7,592,13
2,447,3
4,81,3
5,8,3
8,120,3
9,143,3
0,63,5
1,7,5
2,345,5
7,1,5
9,380,5
0,64,7
4,84,7
6,57,7
8,496,7
9,97,7
0,20,15
1,245,15
3,14,15
6,68,15
9,450,15
2,109,2
3,158,2
4,52,2
5,32,2
8,32,2
9,414,2
4,1,18
5,36,18
7,760,18
0,44,16
1,389,16
2,315,16
4,11,16
5,33,16
9,5,16
0,14,14
1,1,14
2,132,14
5,19,14
6,28,14
8,5,14
9,598,14
0,501,0
5,22,0
6,41,0
7,233,0
4,380,19
5,293,19
6,3,19
9,122,19
2,10,6
4,16,6
5,2,6
6,581,6
8,188,6
0,236,8
1,303,8
2,4,8
3,28,8
4,16,8
6,32,8
7,3,8
8,175,8
1,123,17
5,476,17
6,40,17
8,159,17
1,38,4
2,682,4
3,32,4
9,44,4
1,4,11
2,448,11
6,296,11
7,50,11
1,332,8
2,17,8
4,174,8
5,24,8
6,125,8
8,126,8
0,35,16
2,4,16
5,152,16
7,212,16
8,395,16
0,3,1
5,5,1
7,790,1
2,5,6
3,1,6
6,21,6
7,448,6
9,323,6
2,1,5
3,112,5
4,372,5
5,2,5
6,72,5
8,86,5
9,151,5
4,42,9
6,548,9
8,206,9
9,2,9
4,3,14
6,26,14
7,730,14
9,40,14
0,291,17
1,1,17
2,16,17
3,265,17
7,224,17
0,9,10
1,402,10
2,208,10
3,15,10
5,48,10
6,106,10
9,10,10
0,42,12
1,2,12
2,188,12
3,4,12
5,550,12
8,2,12
9,9,12
0,548,15
2,8,15
3,187,15
5,4,15
6,17,15
7,9,15
8,3,15
9,20,15
0,1,7
2,16,7
3,763,7
5,9,7
7,6,7
8,3,7
0,12,13
1,15,13
6,474,13
8,66,13
9,231,13
0,73,19
1,580,19
3,86,19
5,52,19
7,8,19
0,116,4
1,6,4
3,63,4
6,610,4
9,3,4
0,72,3
6,728,3
0,16,2
2,17,2
8,764,2
3,32,18
6,760,18
7,8,18
0,435,0
3,294,0
5,54,0
7,14,0
0,5,11
3,412,11
4,216,11
8,164,11
3,230,10
5,21,10
8,282,10
9,265,10
0,100,11
1,4,11
3,6,11
6,512,11
7,84,11
8,1,11
9,90,11
0,179,7
3,32,7
5,51,7
9,536,7
1,2,5
2,117,5
4,461,5
5,50,5
6,6,5
7,160,5
0,651,15
1,1,15
2,8,15
3,3,15
9,136,15
1,158,17
6,20,17
7,3,17
8,617,17
0,2,1
1,652,1
2,103,1
6,4,1
8,4,1
9,32,1
3,3,6
5,14,6
6,1,6
7,779,6
9,1,6
0,13,19
2,23,19
6,109,19
8,650,19
9,2,19
2,10,16
6,789,16
0,640,4
7,160,4
0,46,9
1,4,9
3,28,9
4,188,9
7,532,9
1,406,14
3,110,14
4,265,14
7,4,14
8,12,14
4,48,8
6,740,8
9,10,8
1,165,3
2,4,3
3,24,3
5,98,3
6,477,3
8,16,3
9,11,3
1,22,13
2,34,13
3,72,13
4,8,13
5,11,13
6,650,13
4,162,0
5,634,0
9,3,0
0,157,12
3,206,12
4,1,12
5,20,12
6,19,12
9,394,12
6,796,2
9,1,2
0,25,18
1,189,18
2,72,18
5,196,18
9,316,18
1,3,8
5,15,8
7,47,8
8,734,8
1,755,9
3,22,9
9,22,9
1,2,19
2,103,19
5,55,19
6,548,19
7,89,19
9,1,19
2,4,0
3,3,0
5,29,0
6,654,0
7,108,0
0,456,7
3,248,7
5,5,7
7,7,7
9,81,7
1,541,6
2,117,6
4,8,6
7,12,6
9,119,6
0,128,12
2,21,12
4,81,12
5,15,12
7,395,12
8,18,12
9,139,12
0,156,3
3,152,3
6,491,3
0,226,17
2,176,17
3,395,17
3,637,16
4,40,16
5,25,16
6,16,16
9,80,16
2,7,14
3,15,14
4,24,14
9,751,14
0,3,2
3,372,2
4,68,2
5,244,2
7,30,2
8,80,2
0,172,4
1,187,4
2,20,4
6,407,4
8,6,4
9,6,4
1,4,1
6,441,1
7,2,1
9,352,1
0,16,18
3,55,18
4,464,18
5,244,18
7,20,18
1,1,10
2,146,10
3,28,10
4,77,10
5,363,10
8,144,10
9,37,10
0,56,5
2,196,5
3,528,5
5,12,5
8,3,5
1,1,11
3,89,11
4,65,11
6,5,11
7,3,11
8,633,11
1,1,13
4,43,13
6,754,13
0,157,15
1,360,15
2,250,15
4,5,15
6,2,15
7,4,15
9,19,15
0,547,0
3,171,0
5,28,0
6,4,0
9,47,0
0,401,6
2,22,6
3,188,6
5,8,6
7,172,6
8,8,6
1,123,8
3,21,8
6,20,8
7,328,8
8,1,8
9,304,8
1,66,1
2,34,1
3,312,1
6,376,1
8,8,1
0,32,14
2,635,14
5,16,14
6,116,14
0,5,9
3,7,9
6,738,9
8,1,9
9,46,9
0,1,18
4,797,18
0,232,19
1,42,19
3,450,19
6,4,19
7,71,19
0,63,17
1,539,17
5,112,17
6,3,17
9,80,17
1,2,13
3,796,13
0,73,16
1,8,16
3,15,16
4,20,16
7,628,16
8,3,16
9,48,16
0,24,12
1,276,12
2,1,12
5,242,12
6,119,12
8,36,12
9,97,12
0,4,11
1,2,11
3,87,11
5,581,11
6,33,11
7,66,11
8,8,11
9,16,11
0,7,5
4,537,5
6,239,5
8,13,5
9,2,5
2,1,3
3,4,3
4,574,3
9,220,3
1,4,4
3,734,4
5,60,4
0,4,7
1,6,7
2,20,7
4,362,7
9,406,7
1,597,10
3,12,10
6,56,10
7,104,10
8,9,10
9,18,10
1,573,15
2,182,15
7,4,15
8,40,15
0,455,2
4,336,2
5,8,2
0,164,5
6,465,5
7,10,5
8,134,5
9,25,5
4,10,4
7,789,4
1,494,16
3,102,16
5,2,16
6,84,16
9,115,16
1,133,1
4,659,1
5,6,1
0,1,11
1,289,11
2,100,11
3,110,11
5,248,11
7,10,11
9,40,11
4,29,8
5,20,8
7,748,8
8,2,8
4,158,14
6,316,14
7,269,14
9,56,14
1,15,17
5,11,17
6,769,17
9,3,17
0,5,7
2,22,7
5,736,7
7,3,7
8,32,7
0,430,18
3,8,18
6,360,18
0,1,3
3,192,3
4,71,3
5,244,3
7,160,3
8,128,3
9,1,3
3,40,6
4,732,6
7,12,6
8,14,6
0,56,12
2,232,12
3,19,12
4,3,12
5,13,12
6,1,12
7,451,12
9,23,12
2,179,15
5,10,15
7,568,15
9,42,15
3,4,0
4,790,0
5,2,0
9,2,0
4,688,2
8,111,2
0,2,9
1,450,9
2,19,9
3,311,9
7,16,9
0,10,13
1,5,13
2,384,13
4,20,13
8,2,13
9,376,13
0,63,19
1,4,19
5,717,19
6,1,19
7,4,19
8,8,19
6,146,10
8,11,10
9,641,10
0,331,18
1,170,18
4,22,18
5,10,18
8,264,18
0,22,4
2,749,4
5,25,4
0,203,0
1,1,0
2,5,0
8,138,0
9,451,0
0,80,16
1,136,16
3,28,16
4,40,16
6,348,16
7,164,16
0,374,13
3,309,13
4,73,13
5,29,13
8,12,13
0,770,3
2,1,3
4,1,3
8,24,3
2,16,5
3,176,5
4,589,5
5,5,5
7,4,5
9,6,5
1,34,8
2,4,8
3,1,8
4,60,8
5,508,8
6,112,8
8,76,8
9,2,8
5,1,1
7,11,1
8,731,1
9,55,1
0,389,7
2,9,7
3,81,7
6,1,7
8,317,7
0,56,11
1,105,11
4,11,11
8,2,11
9,623,11
0,432,12
3,10,12
5,357,12
6,212,6
8,588,6
0,7,10
1,302,10
2,257,10
3,1,10
4,2,10
9,228,10
0,5,9
3,279,9
5,511,9
6,4,9
0,52,2
1,199,2
2,142,2
3,142,2
6,122,2
9,140,2
2,228,17
3,462,17
6,100,17
7,8,17
0,199,19
5,598,19
8,2,19
1,195,14
2,100,14
3,10,14
5,10,14
6,102,14
7,1,14
8,280,14
9,99,14
0,32,15
1,45,15
3,34,15
5,245,15
9,441,15
1,14,7
3,5,7
4,364,7
5,384,7
6,20,7
7,11,7
0,1,19
1,335,19
2,84,19
3,203,19
4,3,19
5,76,19
6,96,19
0,666,16
5,28,16
7,91,16
8,12,16
9,1,16
1,4,2
3,774,2
8,20,2
2,9,12
3,312,12
5,34,12
6,149,12
8,59,12
9,234,12
0,7,13
1,18,13
2,759,13
6,1,13
7,13,13
1,22,18
3,50,18
5,486,18
6,12,18
7,51,18
8,1,18
9,175,18
1,287,3
3,36,3
4,351,3
7,8,3
8,116,3
0,296,1
2,13,1
7,142,1
8,32,1
9,314,1
2,16,0
4,4,0
6,13,0
7,729,0
9,36,0
1,675,10
3,116,10
5,8,10
1,5,8
2,14,8
3,243,8
5,28,8
7,8,8
9,500,8
2,120,17
4,246,17
7,6,17
8,124,17
9,301,17
1,654,6
3,11,6
4,2,6
5,1,6
7,130,6
0,16,15
1,29,15
3,727,15
4,6,15
9,20,15
0,415,4
1,3,4
4,338,4
5,12,4
8,1,4
9,28,4
0,111,5
2,3,5
4,19,5
8,608,5
9,57,5
0,16,9
3,1,9
4,756,9
5,8,9
6,4,9
8,11,9
3,1,11
4,23,11
6,20,11
7,42,11
8,712,11
0,4,14
1,108,14
2,186,14
4,1,14
5,2,14
6,495,14
7,2,14
2,1,9
4,13,9
6,775,9
7,9,9
0,226,14
2,301,14
5,1,14
8,166,14
9,104,14
1,107,5
3,404,5
4,13,5
6,46,5
8,200,5
9,28,5
2,240,3
5,133,3
7,425,3
1,638,8
3,48,8
5,78,8
6,3,8
7,20,8
8,7,8
9,3,8
0,17,6
3,296,6
6,480,6
8,4,6
1,34,4
3,104,4
5,292,4
7,312,4
9,55,4
0,143,18
1,207,18
3,292,18
4,18,18
7,137,18
8,1,18
1,7,2
4,418,2
6,352,2
7,21,2
1,625,19
5,92,19
6,1,19
9,80,19
0,13,11
2,24,11
4,327,11
5,164,11
9,269,11
0,3,1
1,280,1
2,23,1
4,493,1
0,33,16
1,567,16
3,5,16
5,11,16
6,30,16
7,144,16
9,7,16
2,671,7
3,2,7
4,79,7
6,4,7
9,40,7
0,52,0
7,746,0
7,710,17
9,89,17
0,108,13
1,2,13
3,6,13
5,16,13
7,37,13
8,628,13
0,142,10
5,29,10
6,8,10
7,619,10
0,481,15
4,312,15
8,4,15
3,8,12
4,40,12
5,179,12
6,7,12
7,564,12
0,10,19
1,185,19
5,588,19
8,14,19
1,3,16
2,1,16
3,22,16
4,48,16
5,701,16
6,23,16
4,4,0
9,795,0
1,50,8
5,1,8
7,163,8
8,2,8
9,582,8
0,428,5
1,289,5
2,17,5
6,6,5
7,57,5
0,20,15
1,505,15
3,12,15
7,168,15
8,78,15
9,15,15
0,110,10
8,8,10
9,680,10
1,440,2
2,38,2
5,108,2
8,212,2
1,92,3
3,106,3
7,41,3
8,559,3
1,24,13
4,32,13
7,740,13
2,1,18
3,129,18
5,425,18
7,169,18
8,19,18
9,52,18
1,4,4
4,648,4
5,147,4
5,3,14
8,796,14
1,3,12
6,794,12
0,59,9
3,709,9
4,6,9
6,12,9
7,12,9
1,3,11
4,712,11
6,67,11
8,16,11
0,72,1
3,641,1
4,4,1
5,67,1
8,15,1
1,52,6
6,2,6
8,636,6
9,108,6
6,677,7
8,14,7
9,107,7
0,692,17
7,5,17
9,101,17
0,32,1
3,249,1
4,64,1
6,226,1
8,227,1
1,284,2
3,29,2
4,7,2
5,474,2
6,1,2
9,3,2
0,3,10
1,19,10
4,349,10
8,195,10
9,232,10
0,59,19
2,47,19
3,4,19
4,85,19
5,34,19
8,424,19
9,144,19
0,3,7
2,35,7
4,199,7
6,28,7
7,448,7
8,85,7
0,4,16
4,530,16
6,108,16
7,153,16
9,2,16
0,221,6
2,24,6
6,484,6
8,70,6
1,28,11
2,12,11
5,220,11
6,1,11
7,176,11
8,360,11
9,1,11
0,117,15
1,29,15
2,9,15
5,636,15
7,5,15
0,309,12
3,429,12
4,48,12
6,12,12
0,54,5
1,744,5
2,80,4
6,88,4
8,621,4
9,9,4
1,259,8
4,10,8
5,223,8
6,14,8
8,291,8
9,1,8
0,167,0
1,259,0
5,342,0
8,24,0
9,6,0
0,5,13
2,4,13
4,30,13
5,544,13
8,214,13
0,48,14
1,376,14
2,23,14
5,4,14
7,347,14
0,6,9
2,12,9
3,280,9
5,476,9
6,16,9
7,4,9
9,3,9
2,316,18
4,4,18
6,464,18
9,16,18
0,64,17
2,500,17
3,3,17
4,218,17
6,12,17
0,146,3
1,82,3
3,4,3
4,101,3
6,464,3
0,60,16
1,17,16
3,212,16
4,193,16
5,80,16
6,235,16
0,396,4
1,17,4
2,168,4
5,217,4
1,464,8
2,4,8
3,316,8
5,3,8
6,11,8
1,18,13
9,780,13
0,22,1
2,24,1
7,4,1
8,656,1
9,92,1
0,337,12
1,19,12
2,424,12
8,1,12
9,16,12
0,1,6
2,20,6
7,92,6
8,329,6
9,355,6
2,555,15
3,198,15
5,36,15
8,9,15
1,234,5
3,108,5
4,424,5
6,16,5
7,2,5
9,12,5
2,564,10
3,153,10
4,78,10
8,2,10
2,540,14
3,3,14
8,251,14
9,5,14
1,2,17
2,283,17
3,12,17
6,500,17
7,1,17
0,5,19
1,467,19
6,302,19
8,24,19
0,20,7
1,457,7
7,307,7
8,14,7
0,208,3
1,160,3
3,345,3
4,86,3
1,792,9
3,8,9
1,27,2
2,224,2
5,447,2
9,101,2
0,138,0
1,5,0
4,34,0
5,50,0
6,1,0
7,42,0
9,526,0
0,3,11
2,560,11
3,107,11
5,124,11
9,4,11
1,576,18
4,16,18
5,9,18
6,4,18
8,187,18
9,6,18
1,16,12
2,47,12
8,735,12
0,85,7
1,349,7
4,41,7
6,321,7
2,7,9
3,6,9
5,305,9
8,68,9
9,412,9
1,725,10
6,73,10
0,476,19
3,4,19
4,163,19
5,105,19
9,48,19
0,462,14
1,2,14
7,216,14
8,117,14
2,702,4
3,80,4
5,16,4
0,300,5
3,156,5
5,343,5
0,1,2
4,422,2
6,6,2
7,116,2
8,228,2
9,25,2
1,396,15
2,31,15
3,8,15
6,287,15
7,77,15
2,15,11
4,503,11
8,76,11
9,204,11
0,527,18
1,3,18
2,12,18
3,11,18
4,131,18
7,13,18
9,100,18
0,64,8
1,4,8
7,724,8
8,7,8
1,41,13
3,2,13
4,453,13
5,289,13
6,8,13
7,4,13
2,400,16
3,398,16
0,340,6
1,212,6
2,5,6
3,7,6
4,41,6
5,13,6
6,149,6
9,29,6
0,6,1
4,296,1
6,196,1
7,296,1
8,4,1
0,13,3
1,1,3
2,282,3
3,2,3
4,97,3
7,400,3
9,1,3
1,268,17
4,4,17
6,527,17
0,559,0
1,21,0
3,144,0
4,31,0
9,43,0
0,372,9
2,3,9
5,82,9
6,334,9
8,4,9
9,2,9
3,24,7
6,10,7
9,764,7
0,158,8
1,59,8
2,127,8
3,78,8
8,84,8
9,292,8
1,46,4
4,492,4
5,255,4
9,6,4
0,22,13
1,761,13
2,11,13
3,2,13
8,1,13
2,56,19
4,564,19
5,19,19
6,127,19
7,32,19
0,7,2
1,294,2
5,1,2
8,496,2
0,8,16
2,724,16
3,2,16
7,65,16
0,746,11
1,1,11
5,1,11
7,7,11
8,42,11
0,232,6
2,473,6
3,40,6
5,52,6
3,23,3
4,2,3
5,491,3
6,194,3
9,88,3
0,536,0
3,8,0
4,75,0
8,179,0
3,328,12
5,472,12
0,156,14
4,557,14
5,3,14
6,83,14
1,731,17
3,1,17
5,60,17
7,1,17
8,5,17
1,77,1
4,1,1
6,133,1
7,5,1
8,435,1
9,146,1
1,58,10
2,544,10
3,3,10
5,27,10
9,167,10
1,1,18
3,113,18
5,603,18
6,79,18
8,2,18
0,311,15
1,332,15
2,38,15
3,18,15
5,14,15
8,84,15
0,88,5
1,657,5
2,44,5
3,4,5
6,5,5
