0,6,12
8,160,14
0,676,2
2,8,2
5,108,2
7,4,2
9,2,2
0,790,5
6,7,5
8,2,5
1,8,3
3,108,3
4,130,3
5,5,3
6,455,3
9,91,3
1,568,1
8,228,1
9,4,1
1,83,11
3,23,11
4,2,11
5,488,11
7,79,11
9,124,11
1,34,10
5,698,10
8,65,10
0,9,19
2,425,19
4,340,19
5,2,19
8,3,19
9,19,19
4,7,6
5,778,6
6,14,6
0,139,16
1,42,16
4,92,16
7,1,16
9,524,16
3,3,17
5,320,17
6,11,17
8,464,17
0,44,12
4,7,12
5,16,12
6,398,12
7,26,12
9,308,12
3,43,8
7,754,8
0,378,11
4,5,11
5,416,11
0,600,8
1,195,8
6,3,8
2,3,4
3,7,4
4,255,4
7,75,4
8,438,4
9,20,4
0,206,9
2,291,9
4,256,9
6,3,9
9,42,9
0,27,14
1,11,14
3,229,14
4,3,14
5,140,14
7,384,14
9,4,14
1,34,18
3,4,18
4,523,18
5,98,18
6,20,18
9,119,18
1,24,13
2,13,13
5,125,13
9,636,13
2,19,16
3,116,16
4,398,16
6,54,16
8,1,16
9,209,16
0,1,2
1,8,2
2,1,2
4,36,2
5,1,2
8,748,2
0,5,6
3,300,6
4,23,6
5,451,6
6,16,6
8,1,6
1,15,7
5,203,7
7,425,7
9,156,7
0,44,1
1,3,1
4,324,1
7,281,1
8,146,1
1,294,0
2,487,0
7,18,0
0,366,3
1,96,3
2,158,3
5,136,3
6,4,3
7,37,3
0,4,5
1,20,5
5,97,5
6,20,5
7,8,5
9,648,5
1,156,12
2,7,12
4,152,12
5,3,12
6,472,12
9,8,12
0,8,19
1,10,19
2,228,19
3,80,19
4,306,19
6,163,19
7,1,19
3,91,17
4,15,17
5,598,17
8,94,17
0,12,10
2,117,10
6,647,10
8,20,10
1,1,15
2,284,15
3,1,15
8,2,15
9,509,15
1,6,3
2,30,3
5,629,3
6,132,3
0,20,11
5,6,11
7,1,11
9,772,11
0,6,10
2,19,10
6,678,10
7,96,10
0,124,4
2,403,4
3,27,4
6,131,4
7,9,4
9,103,4
0,456,12
1,84,12
3,20,12
5,98,12
7,17,12
9,122,12
2,4,8
4,58,8
5,600,8
7,136,8
1,229,7
2,17,7
4,23,7
5,64,7
6,84,7
7,1,7
8,376,7
9,3,7
1,47,13
3,123,13
4,101,13
6,463,13
7,12,13
8,52,13
0,27,5
2,604,5
3,75,5
5,14,5
6,78,5
1,124,2
2,8,2
3,16,2
5,159,2
7,283,2
8,15,2
9,192,2
7,1,9
9,798,9
1,174,16
2,19,16
3,47,16
4,1,16
6,314,16
8,243,16
3,4,1
5,51,1
6,115,1
7,569,1
8,57,1
9,1,1
2,330,17
4,327,17
5,16,17
6,114,17
8,3,17
9,7,17
0,530,18
2,40,18
4,5,18
9,223,18
1,18,15
3,1,15
4,8,15
5,769,15
1,236,6
5,23,6
9,540,6
0,10,19
2,48,19
4,7,19
6,460,19
7,180,19
9,92,19
0,578,0
3,8,0
5,208,0
7,4,0
9,1,0
2,285,14
4,102,14
6,137,14
7,274,14
1,7,4
2,294,4
3,303,4
4,58,4
5,60,4
6,21,4
7,6,4
9,48,4
0,60,13
2,24,13
6,269,13
7,184,13
8,217,13
9,42,13
2,16,8
4,48,8
7,735,8
1,456,15
3,204,15
5,131,15
8,7,15
2,1,1
4,2,1
5,181,1
6,605,1
7,8,1
2,1,9
4,33,9
6,754,9
7,10,9
1,156,0
2,411,0
3,12,0
4,168,0
7,52,0
0,156,10
2,59,10
4,16,10
6,237,10
8,328,10
9,2,10
1,187,19
2,266,19
4,152,19
6,44,19
7,12,19
8,136,19
0,13,14
1,72,14
2,591,14
9,122,14
4,709,7
6,10,7
7,80,7
0,357,3
1,2,3
2,6,3
3,57,3
7,375,3
4,238,17
5,122,17
8,439,17
0,15,11
2,728,11
4,6,11
6,49,11
0,38,6
3,63,6
5,696,6
9,1,6
0,199,2
1,514,2
4,2,2
7,13,2
8,68,2
0,20,12
1,30,12
2,3,12
3,647,12
7,4,12
8,4,12
9,90,12
0,11,5
1,34,5
2,297,5
6,238,5
8,218,5
1,123,16
3,132,16
4,87,16
5,350,16
7,4,16
8,102,16
0,784,18
8,14,18
1,5,13
5,3,13
8,791,13
1,612,19
2,64,19
5,5,19
8,59,19
9,59,19
2,16,16
5,183,16
7,570,16
8,3,16
9,26,16
1,3,14
2,328,14
3,9,14
5,247,14
6,15,14
7,196,14
1,18,11
3,419,11
4,2,11
5,348,11
7,8,11
9,3,11
0,20,4
1,311,4
5,27,4
7,88,4
8,352,4
0,1,5
3,370,5
5,1,5
7,51,5
9,375,5
0,65,17
2,35,17
3,151,17
4,16,17
5,4,17
6,38,17
7,19,17
8,366,17
9,104,17
0,144,12
1,72,12
5,63,12
9,520,12
1,1,6
2,4,6
4,240,6
5,1,6
7,467,6
9,84,6
0,30,7
3,21,7
6,12,7
7,320,7
8,415,7
1,360,0
2,408,0
3,30,0
9,1,0
1,17,1
2,347,1
5,435,1
1,486,2
4,1,2
9,312,2
0,12,9
1,567,9
2,159,9
4,36,9
7,14,9
9,11,9
2,152,18
4,303,18
5,281,18
6,12,18
7,16,18
8,1,18
9,32,18
0,200,8
1,4,8
2,19,8
3,324,8
7,249,8
8,2,8
1,264,3
3,8,3
4,224,3
9,301,3
3,9,10
5,777,10
9,12,10
0,738,15
3,11,15
5,1,15
6,15,15
7,10,15
8,20,15
9,2,15
1,145,0
3,569,0
4,64,0
8,20,0
0,143,1
3,90,1
5,176,1
6,159,1
7,228,1
9,1,1
0,379,18
1,16,18
7,396,18
9,7,18
0,4,14
1,325,14
7,340,14
9,130,14
1,543,10
2,60,10
5,29,10
7,164,10
1,742,4
3,4,4
7,39,4
8,5,4
9,8,4
0,458,13
2,208,13
7,1,13
9,132,13
0,4,9
1,2,9
3,736,9
8,30,9
9,27,9
2,125,16
3,503,16
4,129,16
5,6,16
7,35,16
1,1,3
3,5,3
5,144,3
6,268,3
8,380,3
2,572,2
3,201,2
6,24,2
0,25,17
1,7,17
2,65,17
3,75,17
5,35,17
6,6,17
8,535,17
9,49,17
1,341,11
2,96,11
4,58,11
6,104,11
7,198,11
2,13,5
4,568,5
6,218,5
0,24,8
2,107,8
4,9,8
5,4,8
6,644,8
7,9,8
0,372,7
1,15,7
3,28,7
4,251,7
5,55,7
7,76,7
8,2,7
0,35,19
2,239,19
4,3,19
5,166,19
6,94,19
7,2,19
8,259,19
0,28,6
2,48,6
3,427,6
5,135,6
7,161,6
5,310,12
6,143,12
7,346,12
0,717,15
1,9,15
2,64,15
3,8,15
0,263,15
3,57,15
4,8,15
5,156,15
6,155,15
9,157,15
1,662,11
2,95,11
3,18,11
4,8,11
6,15,11
1,497,1
4,248,1
6,20,1
7,2,1
8,22,1
9,9,1
2,407,18
3,58,18
7,321,18
9,12,18
2,89,7
3,24,7
5,163,7
6,522,7
1,11,16
5,44,16
6,204,16
7,6,16
8,532,16
1,87,14
2,317,14
3,2,14
4,392,14
0,436,10
2,203,10
3,1,10
4,12,10
5,24,10
8,122,10
1,574,3
2,24,3
3,144,3
7,23,3
8,33,3
3,679,12
7,120,12
0,782,2
1,4,2
2,4,2
4,3,2
8,4,2
9,1,2
2,20,17
3,599,17
5,38,17
6,12,17
8,129,17
0,5,0
2,175,0
7,617,0
8,1,0
1,22,5
2,4,5
3,53,5
4,129,5
6,65,5
8,480,5
9,44,5
0,15,19
2,6,19
3,25,19
4,292,19
5,1,19
6,240,19
7,17,19
8,8,19
9,193,19
0,496,6
1,77,6
3,131,6
4,11,6
5,6,6
7,70,6
8,7,6
2,176,8
3,7,8
4,488,8
5,9,8
7,11,8
9,106,8
1,12,13
3,4,13
4,604,13
5,168,13
9,12,13
0,131,9
1,28,9
4,57,9
5,65,9
7,514,9
8,2,9
2,280,4
7,342,4
8,86,4
9,90,4
1,3,19
5,24,19
6,538,19
7,231,19
0,589,3
3,85,3
5,28,3
8,96,3
1,17,0
4,45,0
8,24,0
9,711,0
0,39,10
4,688,10
8,69,10
9,1,10
0,192,17
1,1,17
3,301,17
7,19,17
8,236,17
9,49,17
2,708,18
3,28,18
4,58,18
5,2,18
9,1,18
1,35,15
5,40,15
6,673,15
7,39,15
9,11,15
1,76,13
6,29,13
7,302,13
8,389,13
0,255,4
1,134,4
5,199,4
7,93,4
8,17,4
9,99,4
0,8,12
3,11,12
5,10,12
6,723,12
7,23,12
9,24,12
2,2,2
3,306,2
6,489,2
8,1,2
0,734,6
3,11,6
4,4,6
6,49,6
1,310,9
3,251,9
5,4,9
6,2,9
8,209,9
9,20,9
1,716,5
2,83,5
0,19,1
1,196,1
2,448,1
6,20,1
7,103,1
9,12,1
0,3,11
2,29,11
3,3,11
5,530,11
6,35,11
7,197,11
1,406,8
2,1,8
4,192,8
5,84,8
7,1,8
8,104,8
9,9,8
0,24,7
2,21,7
3,256,7
4,280,7
6,216,7
7,1,7
1,128,14
3,3,14
4,439,14
5,215,14
8,12,14
9,1,14
0,236,16
2,183,16
5,380,16
0,49,18
2,359,18
4,155,18
5,126,18
6,84,18
7,24,18
0,1,13
1,52,13
3,2,13
4,17,13
6,684,13
8,41,13
0,76,7
2,4,7
4,32,7
5,3,7
7,663,7
9,20,7
0,12,4
3,4,4
4,1,4
5,136,4
6,635,4
9,10,4
0,13,16
1,700,16
2,1,16
6,16,16
7,5,16
8,62,16
1,676,19
3,4,19
5,14,19
6,104,19
0,17,10
5,84,10
8,697,10
2,363,9
4,7,9
5,109,9
9,320,9
1,154,2
4,113,2
5,500,2
8,31,2
0,792,8
3,7,8
0,20,6
1,20,6
3,2,6
8,556,6
9,200,6
2,319,0
3,376,0
9,103,0
0,27,11
5,70,11
6,1,11
7,700,11
1,72,5
2,236,5
3,74,5
4,101,5
6,315,5
0,13,3
3,612,3
4,59,3
6,5,3
7,8,3
9,100,3
0,189,17
2,88,17
3,491,17
4,30,17
1,38,15
3,68,15
8,145,15
9,547,15
0,4,14
5,174,14
8,608,14
9,12,14
1,20,1
4,2,1
9,774,1
1,360,12
6,158,12
8,205,12
9,76,12
1,1,0
7,797,0
0,9,13
1,151,13
2,594,13
4,3,13
8,40,13
2,220,6
3,496,6
4,76,6
5,4,6
9,3,6
1,99,5
5,4,5
6,1,5
7,453,5
8,198,5
9,42,5
1,48,1
3,2,1
4,681,1
6,66,1
0,50,14
2,6,14
4,1,14
5,343,14
6,90,14
7,308,14
0,25,11
1,76,11
4,486,11
7,22,11
8,112,11
9,76,11
0,376,18
2,37,18
3,8,18
6,147,18
8,12,18
9,216,18
3,234,8
4,91,8
5,8,8
6,205,8
8,260,8
2,3,7
3,1,7
4,608,7
6,120,7
8,15,7
9,51,7
0,5,9
1,7,9
3,18,9
6,216,9
8,551,9
2,7,10
5,23,10
6,764,10
8,4,10
0,72,19
1,2,19
5,158,19
6,62,19
7,383,19
9,121,19
0,1,17
1,492,17
2,14,17
4,248,17
8,37,17
9,5,17
3,615,12
5,184,12
2,5,4
4,432,4
5,120,4
7,185,4
8,56,4
0,236,3
4,100,3
5,10,3
8,2,3
9,451,3
4,3,15
5,36,15
6,278,15
8,38,15
9,444,15
0,31,16
1,81,16
4,75,16
5,11,16
8,41,16
9,559,16
2,399,2
4,17,2
8,346,2
9,36,2
0,6,7
2,428,7
6,153,7
7,211,7
0,78,11
1,2,11
2,1,11
4,1,11
5,650,11
8,64,11
0,100,13
1,20,13
2,32,13
3,2,13
7,294,13
8,13,13
9,335,13
1,1,18
2,7,18
5,40,18
7,732,18
9,17,18
0,398,19
2,1,19
4,4,19
6,56,19
7,338,19
2,498,15
4,142,15
5,156,15
9,1,15
1,2,6
2,442,6
6,321,6
8,32,6
0,198,17
1,9,17
3,298,17
4,4,17
6,154,17
7,7,17
8,127,17
2,8,4
3,32,4
6,228,4
7,270,4
9,260,4
1,740,0
2,36,0
4,9,0
6,11,0
2,135,5
7,90,5
8,152,5
9,421,5
6,799,9
3,437,16
4,39,16
5,12,16
6,60,16
7,246,16
9,4,16
1,34,12
2,582,12
3,1,12
6,181,12
1,316,10
2,2,10
3,128,10
5,36,10
6,8,10
7,95,10
8,211,10
9,1,10
0,288,3
1,476,3
9,36,3
0,74,14
2,525,14
7,4,14
9,195,14
2,121,2
4,70,2
5,7,2
9,600,2
0,781,8
1,4,8
2,1,8
6,12,8
0,676,1
5,102,1
6,17,1
7,4,1
0,20,1
1,572,1
7,22,1
8,183,1
0,126,3
1,554,3
5,43,3
6,72,3
8,1,3
9,2,3
1,84,19
2,11,19
3,338,19
4,2,19
5,236,19
8,126,19
2,147,2
4,136,2
5,494,2
6,9,2
7,12,2
1,52,13
2,164,13
4,3,13
5,1,13
6,233,13
7,344,13
3,18,11
4,11,11
8,50,11
9,719,11
1,6,6
2,3,6
4,651,6
6,14,6
7,21,6
8,103,6
1,8,9
2,651,9
3,14,9
9,125,9
0,1,15
4,353,15
5,443,15
8,1,15
4,124,16
6,116,16
8,560,16
0,432,4
2,164,4
4,204,4
4,338,0
6,312,0
7,148,0
1,79,17
3,300,17
5,405,17
8,15,17
1,18,12
3,549,12
7,10,12
8,217,12
9,3,12
2,115,5
3,178,5
5,45,5
8,274,5
9,186,5
1,9,18
2,257,18
4,508,18
7,8,18
8,14,18
0,93,10
2,2,10
3,493,10
8,205,10
9,2,10
1,49,7
2,44,7
5,681,7
6,2,7
7,12,7
9,9,7
1,1,14
2,247,14
3,2,14
4,268,14
5,248,14
6,10,14
7,4,14
8,5,14
9,12,14
0,220,8
1,136,8
3,28,8
6,163,8
7,251,8
0,163,2
2,63,2
3,350,2
4,3,2
5,35,2
6,10,2
7,174,2
0,434,4
2,209,4
4,151,4
5,4,4
2,798,14
0,47,17
3,69,17
4,13,17
6,669,17
0,23,7
5,58,7
6,132,7
9,585,7
3,22,8
8,351,8
9,424,8
0,13,5
1,54,5
3,2,5
4,2,5
6,300,5
7,3,5
8,396,5
9,27,5
5,788,12
8,7,12
9,4,12
1,19,3
7,3,3
8,770,3
9,6,3
0,278,1
2,134,1
3,1,1
6,4,1
9,379,1
1,3,0
3,397,0
4,393,0
8,5,0
2,32,6
4,1,6
5,273,6
6,84,6
9,407,6
0,4,13
1,5,13
4,618,13
6,3,13
7,64,13
8,104,13
0,496,19
5,280,19
8,22,19
0,39,15
3,4,15
5,502,15
8,252,15
9,2,15
0,238,11
2,332,11
3,10,11
5,213,11
8,4,11
1,7,9
2,39,9
3,601,9
4,60,9
5,16,9
6,2,9
8,39,9
9,32,9
0,218,16
1,260,16
3,231,16
4,86,16
6,3,16
1,15,18
3,228,18
4,8,18
5,201,18
7,156,18
8,173,18
9,16,18
0,2,10
3,770,10
5,27,10
1,5,13
3,452,13
5,308,13
7,31,13
1,3,9
2,49,9
3,532,9
4,38,9
5,3,9
6,3,9
7,90,9
9,80,9
0,55,1
3,552,1
4,18,1
6,163,1
8,8,1
9,2,1
0,37,6
1,38,6
4,708,6
7,2,6
8,10,6
9,3,6
0,744,12
1,10,12
5,1,12
9,43,12
3,1,3
5,486,3
8,311,3
0,3,17
1,92,17
3,660,17
6,36,17
7,4,17
9,2,17
2,133,16
4,20,16
6,13,16
7,52,16
9,578,16
1,35,8
3,48,8
6,1,8
7,676,8
9,37,8
0,39,5
1,31,5
3,9,5
4,20,5
7,9,5
8,681,5
9,6,5
1,590,0
5,4,0
7,200,0
8,4,0
0,740,11
5,59,11
0,330,2
1,156,2
5,25,2
7,4,2
8,283,2
0,771,14
4,28,14
0,7,7
1,703,7
2,42,7
6,14,7
7,32,7
1,597,4
2,14,4
3,8,4
5,3,4
6,40,4
7,136,4
2,326,19
3,179,19
4,278,19
5,7,19
6,8,19
2,77,15
3,287,15
5,28,15
6,1,15
7,380,15
8,24,15
1,3,10
2,687,10
4,61,10
7,44,10
9,2,10
2,415,18
3,156,18
6,87,18
8,2,18
9,138,18
1,69,0
2,555,0
5,1,0
7,58,0
8,1,0
9,112,0
1,135,10
2,370,10
3,3,10
6,260,10
7,17,10
9,12,10
3,278,11
4,304,11
5,10,11
6,3,11
7,140,11
8,62,11
0,94,13
1,198,13
2,507,13
1,3,4
2,52,4
3,3,4
7,740,4
4,763,17
5,36,17
4,34,1
5,421,1
6,310,1
7,32,1
0,1,3
1,279,3
3,5,3
4,36,3
5,35,3
7,225,3
8,203,3
9,13,3
0,1,6
2,264,6
3,1,6
6,184,6
8,348,6
1,151,12
2,474,12
3,1,12
4,100,12
5,2,12
8,62,12
9,7,12
2,32,19
3,1,19
4,434,19
6,331,19
0,67,14
3,302,14
4,156,14
9,272,14
0,23,18
6,312,18
8,464,18
0,2,16
3,706,16
4,5,16
5,78,16
8,5,16
9,1,16
0,653,9
3,26,9
6,33,9
7,16,9
9,68,9
0,2,2
6,793,2
9,4,2
0,758,15
6,2,15
8,3,15
9,35,15
2,490,8
4,285,8
7,24,8
0,28,7
1,489,7
2,28,7
6,1,7
9,252,7
0,420,5
1,12,5
2,252,5
5,113,5
0,304,3
5,7,3
6,459,3
8,21,3
9,8,3
2,218,6
6,85,6
7,6,6
8,8,6
9,481,6
2,9,19
3,3,19
5,209,19
7,84,19
8,492,19
1,349,1
3,239,1
5,71,1
7,139,1
0,603,8
1,88,8
4,60,8
5,13,8
7,33,8
0,1,7
1,782,7
9,15,7
0,44,18
1,104,18
2,466,18
6,181,18
7,1,18
0,8,13
1,10,13
3,663,13
7,117,13
1,65,12
2,596,12
3,1,12
4,16,12
6,10,12
7,108,12
1,166,10
3,24,10
8,7,10
9,602,10
0,50,14
2,180,14
4,345,14
5,10,14
7,132,14
9,80,14
0,40,5
1,288,5
2,92,5
4,321,5
6,58,5
3,5,4
4,433,4
5,30,4
7,309,4
8,20,4
1,614,16
2,52,16
4,89,16
8,1,16
9,41,16
0,15,9
1,29,9
2,81,9
3,428,9
4,245,9
0,14,0
1,13,0
2,1,0
3,2,0
4,764,0
5,3,0
3,743,15
5,16,15
7,22,15
9,16,15
2,6,11
4,35,11
6,594,11
9,163,11
4,793,2
8,4,2
2,5,17
3,755,17
4,6,17
8,3,17
9,29,17
1,1,4
3,3,4
6,76,4
7,115,4
9,603,4
2,194,0
3,260,0
4,344,0
1,692,12
4,4,12
7,100,12
8,2,12
0,6,17
1,155,17
3,396,17
4,16,17
6,1,17
8,219,17
9,3,17
8,800,11
3,4,7
4,22,7
5,2,7
6,100,7
8,6,7
9,663,7
0,1,2
2,784,2
6,13,2
0,3,9
2,124,9
3,360,9
5,32,9
6,262,9
8,8,9
9,8,9
0,364,6
3,13,6
5,176,6
8,90,6
9,154,6
1,68,19
2,46,19
4,621,19
7,7,19
9,56,19
1,19,10
3,3,10
5,585,10
7,188,10
8,3,10
0,19,14
1,28,14
3,2,14
8,364,14
9,384,14
2,291,3
3,250,3
6,89,3
7,167,3
1,533,13
2,239,13
6,4,13
9,22,13
0,782,5
5,5,5
6,10,5
0,98,18
1,471,18
2,8,18
3,36,18
5,50,18
6,115,18
9,20,18
0,694,16
3,15,16
5,25,16
8,64,16
3,437,1
5,77,1
8,269,1
9,14,1
1,5,15
3,411,15
6,64,15
9,318,15
0,12,8
3,1,8
5,48,8
7,736,8
