0,8,16
4,16,1
5,151,1
6,84,1
7,24,1
8,91,1
9,47,1
1,79,7
2,249,7
3,357,7
4,3,7
5,39,7
6,9,7
7,37,7
8,3,7
9,20,7
0,176,14
1,8,14
2,34,14
3,324,14
4,73,14
5,92,14
6,24,14
7,43,14
8,16,14
9,8,14
0,372,0
1,32,0
2,118,0
3,12,0
4,42,0
6,22,0
7,136,0
8,36,0
9,28,0
0,275,16
1,56,16
2,104,16
3,172,16
4,128,16
6,12,16
7,1,16
8,16,16
9,32,16
0,86,7
1,120,7
2,2,7
4,48,7
5,479,7
7,20,7
8,12,7
9,30,7
0,30,0
1,48,0
2,38,0
3,5,0
4,1,0
6,118,0
7,103,0
8,46,0
9,407,0
2,133,1
3,188,1
4,181,1
5,72,1
6,56,1
7,59,1
9,107,1
0,17,15
2,3,15
3,12,15
4,150,15
5,185,15
6,47,15
7,229,15
8,69,15
9,84,15
0,325,19
2,85,19
3,80,19
4,27,19
5,11,19
6,17,19
7,185,19
8,62,19
9,4,19
0,143,4
1,11,4
2,30,4
3,56,4
4,4,4
5,193,4
7,128,4
8,120,4
9,112,4
0,28,12
1,19,12
2,126,12
3,6,12
4,57,12
5,8,12
6,28,12
7,182,12
8,295,12
9,48,12
0,33,2
1,275,2
2,7,2
3,74,2
4,156,2
5,36,2
6,49,2
7,53,2
8,17,2
9,96,2
0,171,16
1,201,16
2,248,16
3,21,16
5,80,16
6,1,16
7,8,16
8,29,16
9,35,16
0,63,13
1,218,13
3,4,13
5,9,13
6,343,13
7,7,13
8,124,13
9,28,13
0,8,18
1,369,18
2,56,18
3,1,18
4,4,18
5,116,18
6,24,18
7,27,18
8,159,18
9,32,18
0,130,10
1,22,10
2,12,10
3,34,10
4,120,10
5,3,10
7,239,10
8,194,10
9,42,10
0,62,3
1,88,3
2,202,3
3,12,3
4,129,3
5,135,3
7,24,3
8,19,3
9,127,3
0,156,17
1,262,17
2,6,17
3,37,17
4,27,17
5,121,17
6,11,17
7,98,17
8,52,17
9,26,17
0,1,11
1,178,11
2,65,11
3,85,11
4,25,11
5,96,11
6,97,11
7,9,11
8,183,11
9,56,11
0,202,5
1,22,5
2,93,5
3,33,5
4,65,5
6,253,5
7,58,5
8,47,5
9,23,5
0,8,8
1,71,8
2,115,8
3,14,8
4,184,8
5,125,8
6,4,8
7,24,8
8,1,8
9,251,8
0,56,9
1,51,9
2,147,9
3,63,9
4,4,9
5,72,9
6,271,9
7,75,9
8,4,9
9,53,9
1,58,6
2,236,6
3,281,6
4,7,6
5,76,6
6,68,6
8,53,6
9,17,6
0,8,14
1,5,14
2,15,14
3,48,14
4,484,14
5,203,14
6,19,14
8,2,14
9,14,14
0,14,11
1,14,11
2,7,11
3,168,11
4,223,11
5,181,11
6,59,11
7,32,11
8,5,11
9,93,11
0,3,19
1,162,19
2,32,19
4,1,19
5,8,19
7,569,19
9,22,19
0,219,4
1,40,4
2,88,4
3,33,4
4,137,4
5,27,4
6,116,4
8,111,4
9,26,4
0,2,12
2,132,12
3,45,12
4,211,12
5,13,12
6,139,12
7,37,12
8,136,12
9,81,12
0,8,1
1,185,1
2,24,1
3,1,1
4,129,1
5,36,1
6,151,1
7,43,1
9,220,1
0,133,7
2,15,7
4,363,7
5,7,7
6,72,7
7,192,7
8,1,7
9,14,7
0,244,10
1,252,10
2,11,10
3,74,10
4,11,10
5,11,10
6,63,10
7,4,10
8,126,10
9,2,10
0,4,2
2,18,2
3,20,2
4,309,2
5,17,2
6,32,2
7,168,2
8,88,2
9,140,2
0,12,8
1,84,8
2,73,8
4,47,8
5,27,8
6,42,8
7,50,8
8,243,8
9,218,8
0,7,5
1,194,5
2,46,5
3,96,5
4,44,5
5,222,5
7,172,5
8,6,5
9,10,5
0,3,14
1,160,14
2,12,14
3,8,14
4,20,14
5,342,14
6,8,14
7,29,14
8,92,14
9,120,14
0,156,6
2,11,6
4,35,6
5,187,6
6,70,6
7,124,6
8,148,6
9,67,6
0,69,0
1,91,0
2,69,0
3,11,0
4,260,0
5,47,0
6,143,0
7,64,0
8,13,0
9,30,0
0,229,9
1,4,9
2,101,9
3,24,9
5,26,9
6,308,9
7,51,9
8,4,9
9,48,9
0,424,13
1,90,13
2,132,13
3,4,13
5,23,13
7,24,13
8,36,13
9,64,13
0,226,17
1,4,17
2,53,17
3,83,17
5,100,17
6,176,17
7,30,17
8,100,17
9,25,17
0,103,15
1,13,15
2,12,15
3,230,15
4,149,15
5,7,15
7,67,15
8,192,15
9,24,15
0,2,3
1,14,3
2,74,3
3,116,3
5,183,3
6,1,3
7,188,3
8,197,3
9,20,3
0,112,18
2,28,18
3,40,18
4,256,18
5,51,18
6,38,18
7,10,18
8,32,18
9,229,18
0,26,16
1,135,16
2,20,16
3,60,16
4,355,16
5,87,16
6,4,16
7,4,16
8,74,16
9,32,16
0,166,13
1,22,13
3,2,13
4,177,13
5,112,13
6,41,13
7,117,13
8,32,13
9,127,13
0,6,11
2,178,11
3,47,11
4,105,11
5,250,11
7,95,11
8,64,11
9,52,11
0,197,4
1,7,4
2,41,4
3,349,4
4,71,4
6,4,4
7,52,4
8,2,4
9,73,4
0,29,2
1,1,2
2,76,2
3,37,2
4,373,2
5,71,2
6,76,2
7,106,2
9,26,2
0,4,12
1,69,12
2,65,12
3,24,12
4,56,12
6,418,12
7,156,12
9,4,12
0,68,18
1,72,18
2,168,18
3,189,18
4,72,18
5,20,18
6,88,18
7,21,18
8,29,18
9,68,18
0,520,1
2,4,1
3,1,1
4,6,1
5,1,1
6,213,1
7,4,1
9,45,1
1,28,9
2,497,9
3,20,9
4,35,9
6,88,9
7,102,9
8,24,9
9,2,9
0,26,14
1,173,14
2,38,14
3,62,14
4,33,14
5,12,14
6,372,14
9,80,14
0,59,10
1,17,10
2,46,10
3,21,10
5,305,10
6,132,10
7,128,10
8,8,10
9,80,10
0,222,16
1,64,16
3,62,16
4,3,16
5,12,16
6,141,16
7,8,16
8,2,16
9,282,16
0,14,0
1,26,0
2,13,0
3,5,0
4,223,0
5,393,0
6,40,0
8,10,0
9,71,0
0,82,17
1,14,17
2,6,17
3,4,17
4,8,17
5,58,17
6,35,17
7,473,17
8,112,17
9,4,17
0,54,5
1,4,5
2,132,5
3,72,5
4,24,5
6,450,5
7,59,5
8,1,5
0,2,6
1,27,6
2,54,6
4,194,6
5,88,6
6,83,6
7,21,6
8,324,6
9,3,6
0,45,8
1,103,8
2,32,8
3,179,8
4,32,8
5,109,8
6,1,8
7,164,8
8,6,8
9,125,8
0,256,3
1,3,3
2,100,3
3,105,3
4,2,3
5,58,3
6,66,3
7,4,3
8,50,3
9,152,3
0,111,7
1,133,7
2,75,7
3,8,7
4,129,7
5,32,7
6,8,7
7,275,7
8,10,7
9,15,7
0,32,19
1,175,19
2,173,19
4,214,19
5,72,19
6,1,19
7,12,19
8,106,19
9,12,19
0,72,15
1,52,15
2,12,15
3,43,15
4,134,15
5,12,15
6,396,15
7,66,15
9,10,15
0,127,0
1,6,0
2,8,0
4,9,0
5,76,0
6,88,0
7,130,0
8,349,0
9,3,0
0,181,3
1,84,3
2,56,3
3,47,3
5,3,3
6,172,3
7,158,3
9,94,3
0,4,2
1,4,2
2,20,2
3,3,2
4,596,2
5,96,2
6,11,2
7,24,2
8,23,2
9,16,2
0,20,19
2,124,19
3,423,19
4,49,19
5,5,19
6,92,19
8,76,19
9,5,19
0,100,14
1,60,14
2,300,14
3,35,14
4,17,14
5,118,14
6,156,14
7,4,14
8,8,14
0,500,13
1,4,13
2,1,13
4,6,13
5,40,13
6,104,13
7,1,13
8,2,13
9,139,13
0,172,8
1,10,8
2,5,8
3,14,8
4,459,8
5,25,8
6,4,8
7,12,8
8,15,8
9,79,8
0,136,11
1,148,11
2,5,11
3,95,11
4,61,11
5,34,11
7,151,11
8,80,11
9,85,11
0,16,10
1,40,10
2,9,10
3,240,10
4,120,10
5,9,10
6,55,10
7,65,10
8,241,10
9,1,10
0,64,5
1,34,5
2,30,5
4,88,5
5,8,5
6,4,5
7,72,5
8,484,5
9,13,5
0,67,17
1,52,17
2,1,17
3,23,17
5,28,17
6,75,17
7,32,17
8,436,17
9,81,17
0,4,18
1,52,18
2,383,18
3,79,18
4,8,18
5,39,18
7,4,18
8,189,18
9,39,18
1,11,6
2,449,6
3,42,6
4,152,6
5,4,6
6,71,6
7,5,6
8,48,6
9,15,6
0,28,16
1,106,16
2,36,16
3,259,16
4,57,16
5,5,16
6,36,16
7,23,16
8,37,16
9,208,16
0,54,12
1,71,12
2,271,12
3,112,12
4,13,12
5,7,12
6,186,12
7,6,12
8,64,12
9,12,12
0,49,15
1,8,15
2,13,15
4,110,15
5,87,15
6,181,15
7,17,15
9,331,15
0,55,1
1,67,1
2,71,1
4,40,1
5,162,1
7,55,1
8,42,1
9,305,1
0,23,7
1,15,7
3,20,7
4,55,7
5,102,7
6,236,7
7,22,7
8,313,7
9,10,7
0,116,4
1,49,4
2,48,4
3,5,4
4,168,4
5,14,4
6,73,4
7,140,4
8,20,4
9,163,4
0,1,9
1,1,9
2,48,9
3,16,9
4,97,9
5,48,9
6,69,9
7,355,9
8,4,9
9,156,9
0,105,17
2,91,17
3,60,17
4,84,17
5,24,17
6,164,17
7,171,17
8,93,17
9,3,17
0,12,3
1,64,3
2,91,3
3,79,3
4,3,3
5,366,3
6,9,3
7,2,3
8,47,3
9,123,3
0,120,11
1,7,11
2,76,11
3,168,11
4,60,11
5,26,11
7,9,11
9,330,11
1,52,1
2,210,1
3,76,1
4,1,1
6,51,1
7,105,1
8,298,1
9,3,1
0,24,15
1,5,15
2,6,15
3,8,15
4,124,15
5,170,15
7,228,15
8,176,15
9,55,15
0,64,14
1,24,14
2,253,14
3,6,14
4,56,14
5,16,14
6,157,14
7,94,14
8,1,14
9,124,14
0,70,13
1,102,13
2,153,13
3,1,13
4,77,13
5,268,13
6,12,13
7,48,13
9,64,13
0,4,5
1,73,5
2,126,5
3,220,5
4,7,5
5,247,5
6,20,5
9,100,5
0,150,6
1,139,6
2,154,6
3,13,6
4,61,6
5,44,6
6,85,6
7,42,6
8,105,6
9,3,6
0,88,12
1,233,12
2,36,12
3,229,12
4,89,12
5,6,12
6,38,12
8,12,12
9,64,12
0,240,16
1,23,16
2,109,16
3,36,16
5,28,16
6,106,16
7,171,16
8,60,16
9,24,16
0,32,19
1,178,19
2,129,19
4,26,19
5,42,19
6,312,19
7,35,19
9,43,19
0,117,7
1,17,7
2,236,7
3,14,7
4,7,7
5,8,7
6,6,7
7,36,7
8,128,7
9,225,7
0,222,10
1,68,10
2,4,10
4,302,10
5,28,10
6,99,10
7,31,10
8,3,10
9,40,10
0,117,4
1,193,4
2,4,4
3,54,4
4,84,4
5,8,4
6,1,4
7,151,4
8,91,4
9,93,4
0,292,9
1,4,9
2,12,9
3,148,9
4,5,9
5,177,9
7,4,9
9,155,9
0,2,8
1,56,8
2,168,8
3,201,8
4,92,8
5,28,8
6,43,8
7,123,8
8,1,8
9,82,8
1,178,2
2,41,2
3,20,2
4,279,2
5,36,2
6,136,2
7,79,2
8,6,2
9,22,2
0,24,18
1,28,18
2,15,18
3,113,18
4,72,18
5,16,18
6,444,18
7,47,18
8,4,18
9,34,18
0,158,0
1,95,0
2,6,0
3,62,0
4,32,0
5,1,0
7,152,0
8,283,0
9,8,0
0,153,0
1,124,0
2,23,0
4,12,0
5,184,0
6,1,0
7,173,0
8,7,0
9,118,0
0,5,3
2,1,3
3,30,3
4,467,3
5,97,3
6,12,3
7,147,3
8,3,3
9,34,3
0,7,9
1,35,9
2,84,9
3,373,9
4,48,9
6,208,9
8,16,9
9,24,9
0,42,11
1,164,11
2,102,11
3,181,11
4,27,11
6,187,11
7,49,11
8,16,11
9,28,11
0,14,1
1,272,1
2,17,1
3,138,1
4,56,1
5,12,1
6,175,1
7,8,1
8,81,1
9,24,1
0,90,8
1,42,8
2,12,8
3,173,8
4,64,8
5,1,8
6,176,8
7,5,8
9,233,8
0,192,19
1,73,19
2,88,19
3,63,19
4,98,19
5,119,19
6,8,19
7,13,19
8,28,19
9,114,19
0,4,10
1,39,10
2,37,10
3,6,10
4,4,10
5,444,10
6,3,10
7,120,10
8,65,10
9,72,10
0,2,2
1,56,2
2,104,2
3,83,2
4,48,2
5,11,2
6,101,2
7,222,2
9,170,2
0,2,13
1,2,13
2,261,13
3,132,13
4,34,13
5,182,13
6,122,13
7,29,13
8,32,13
0,44,6
1,25,6
2,114,6
3,8,6
4,19,6
5,138,6
7,8,6
8,408,6
9,33,6
0,88,17
2,12,17
3,323,17
4,28,17
5,42,17
6,84,17
7,17,17
8,89,17
9,113,17
0,22,15
1,310,15
2,16,15
3,144,15
4,2,15
5,4,15
7,41,15
8,259,15
0,13,5
1,17,5
2,60,5
3,48,5
4,12,5
5,195,5
6,253,5
7,176,5
9,23,5
1,43,12
2,104,12
3,198,12
4,135,12
6,125,12
7,170,12
8,22,12
0,113,4
1,129,4
2,5,4
3,16,4
5,8,4
6,312,4
7,62,4
8,126,4
9,24,4
0,9,16
1,16,16
2,339,16
3,144,16
4,28,16
5,22,16
6,89,16
7,117,16
8,26,16
9,5,16
0,10,14
1,191,14
3,9,14
5,181,14
7,289,14
8,105,14
9,12,14
1,8,7
2,92,7
3,28,7
4,127,7
5,16,7
6,223,7
7,20,7
8,26,7
9,256,7
0,12,18
1,5,18
2,101,18
3,142,18
4,15,18
5,11,18
6,23,18
7,16,18
8,264,18
9,207,18
0,8,4
1,26,4
2,32,4
3,583,4
4,1,4
5,51,4
6,47,4
8,6,4
9,44,4
0,99,3
1,36,3
2,188,3
3,188,3
6,129,3
7,144,3
8,3,3
9,11,3
0,3,7
1,123,7
2,94,7
3,53,7
4,203,7
6,291,7
7,6,7
8,24,7
0,13,13
1,2,13
2,114,13
3,114,13
4,298,13
5,104,13
6,7,13
7,93,13
8,16,13
9,35,13
0,4,15
1,257,15
2,92,15
3,45,15
4,52,15
5,50,15
6,128,15
7,43,15
8,60,15
9,66,15
1,2,17
2,49,17
3,10,17
4,12,17
5,17,17
6,182,17
7,189,17
8,278,17
9,56,17
0,24,5
2,39,5
3,30,5
4,97,5
5,294,5
6,42,5
7,3,5
8,179,5
9,88,5
0,66,0
1,39,0
2,2,0
4,93,0
6,556,0
7,21,0
8,12,0
9,7,0
0,58,12
1,32,12
2,2,12
3,68,12
4,5,12
5,292,12
6,196,12
7,88,12
9,56,12
0,14,14
1,56,14
2,121,14
3,15,14
4,5,14
5,12,14
6,173,14
7,389,14
8,3,14
9,7,14
0,3,6
1,43,6
2,124,6
3,56,6
4,12,6
5,170,6
6,82,6
7,45,6
8,260,6
9,3,6
0,88,2
1,507,2
2,20,2
3,11,2
4,68,2
5,2,2
6,11,2
7,37,2
8,51,2
9,1,2
0,31,9
1,18,9
2,6,9
3,46,9
4,140,9
5,129,9
6,44,9
7,4,9
8,86,9
9,292,9
0,2,16
1,41,16
2,158,16
3,69,16
4,78,16
5,354,16
7,75,16
8,9,16
9,9,16
0,13,18
1,388,18
2,4,18
3,91,18
4,19,18
5,48,18
6,9,18
7,127,18
8,70,18
9,28,18
0,60,19
1,193,19
2,1,19
3,55,19
4,4,19
5,114,19
6,62,19
7,82,19
8,204,19
9,20,19
0,44,11
1,40,11
2,18,11
3,92,11
4,56,11
5,70,11
6,24,11
7,182,11
8,214,11
9,55,11
0,1,8
1,2,8
2,11,8
3,77,8
4,2,8
5,13,8
6,580,8
7,36,8
8,14,8
9,60,8
0,259,10
1,12,10
3,16,10
4,20,10
5,56,10
6,232,10
7,31,10
8,9,10
9,161,10
0,225,1
1,59,1
2,47,1
3,93,1
4,28,1
5,135,1
6,12,1
7,30,1
9,167,1
1,118,14
2,8,14
3,49,14
4,40,14
5,98,14
6,248,14
7,4,14
8,231,14
0,12,7
1,152,7
4,1,7
5,63,7
6,35,7
7,63,7
8,288,7
9,183,7
0,33,17
1,228,17
2,5,17
3,52,17
4,150,17
5,14,17
6,21,17
7,274,17
8,20,17
0,44,19
1,10,19
3,84,19
4,493,19
6,68,19
7,20,19
8,77,19
0,83,4
1,144,4
2,67,4
3,124,4
4,14,4
5,68,4
6,172,4
7,5,4
8,5,4
9,114,4
0,2,6
1,4,6
2,257,6
3,125,6
5,200,6
7,3,6
8,194,6
9,11,6
0,16,9
1,192,9
2,5,9
3,116,9
6,161,9
7,216,9
8,88,9
9,1,9
0,100,10
1,145,10
2,152,10
3,20,10
4,9,10
5,52,10
6,156,10
7,25,10
8,131,10
9,5,10
0,88,11
1,96,11
3,9,11
4,1,11
5,14,11
7,7,11
8,276,11
9,305,11
0,81,2
1,20,2
3,195,2
4,6,2
5,32,2
6,8,2
7,452,2
8,2,2
0,71,15
1,5,15
2,34,15
5,529,15
6,32,15
8,117,15
9,8,15
0,163,12
2,175,12
3,12,12
4,8,12
5,1,12
6,18,12
7,280,12
8,136,12
9,4,12
0,118,0
1,33,0
2,252,0
3,58,0
4,25,0
5,167,0
6,46,0
7,41,0
8,48,0
9,7,0
1,88,16
2,111,16
3,72,16
4,8,16
5,4,16
6,72,16
7,185,16
8,68,16
9,189,16
1,81,3
2,1,3
3,333,3
4,152,3
5,20,3
6,14,3
7,68,3
8,32,3
9,94,3
0,32,8
1,141,8
2,82,8
3,70,8
4,12,8
5,175,8
6,125,8
7,26,8
8,85,8
9,47,8
0,27,18
1,145,18
3,27,18
4,36,18
5,57,18
6,52,18
7,392,18
8,26,18
9,33,18
0,5,5
1,30,5
2,238,5
3,39,5
4,24,5
6,185,5
7,86,5
8,180,5
9,9,5
0,5,1
1,233,1
2,22,1
3,73,1
4,8,1
5,52,1
6,124,1
7,172,1
8,31,1
9,74,1
0,15,13
1,25,13
2,20,13
3,24,13
4,105,13
5,18,13
6,410,13
7,17,13
8,55,13
9,106,13
0,53,14
1,36,14
2,92,14
3,21,14
4,1,14
5,34,14
6,361,14
7,136,14
8,56,14
9,6,14
0,11,9
1,91,9
2,52,9
3,231,9
4,114,9
5,104,9
6,95,9
7,37,9
8,3,9
9,59,9
0,77,5
1,152,5
2,18,5
3,99,5
4,173,5
6,145,5
7,1,5
9,132,5
0,196,11
1,4,11
2,8,11
3,178,11
4,47,11
5,1,11
6,66,11
7,136,11
8,124,11
9,38,11
0,1,15
1,56,15
3,8,15
4,132,15
5,6,15
6,64,15
7,63,15
8,40,15
9,425,15
0,46,4
1,13,4
2,160,4
4,335,4
5,55,4
6,2,4
7,164,4
8,13,4
9,8,4
1,3,8
2,16,8
3,17,8
4,32,8
5,77,8
6,214,8
7,239,8
8,197,8
9,1,8
0,239,1
2,44,1
3,4,1
4,1,1
5,120,1
6,57,1
7,3,1
8,128,1
9,200,1
0,4,19
1,232,19
2,8,19
3,190,19
5,44,19
8,275,19
9,43,19
0,84,18
1,71,18
2,20,18
3,65,18
4,109,18
5,41,18
6,268,18
7,41,18
8,33,18
9,64,18
0,51,0
2,47,0
3,92,0
4,26,0
5,145,0
6,251,0
7,45,0
8,12,0
9,127,0
0,14,3
1,47,3
2,25,3
3,33,3
4,406,3
5,41,3
6,51,3
7,17,3
8,157,3
9,4,3
1,17,16
2,253,16
3,64,16
4,5,16
5,6,16
6,121,16
7,156,16
8,135,16
9,39,16
0,196,12
1,83,12
2,37,12
3,113,12
4,32,12
5,117,12
6,156,12
7,31,12
8,24,12
9,7,12
0,100,17
1,57,17
2,30,17
3,7,17
4,64,17
5,39,17
7,151,17
8,113,17
9,236,17
0,479,6
1,8,6
2,63,6
3,36,6
4,108,6
5,8,6
6,8,6
7,28,6
8,52,6
9,5,6
0,24,10
1,216,10
2,7,10
3,215,10
4,37,10
5,203,10
6,44,10
7,8,10
8,40,10
9,3,10
0,120,7
1,89,7
2,9,7
3,31,7
4,254,7
5,277,7
6,6,7
8,7,7
9,2,7
0,102,2
2,271,2
4,139,2
5,2,2
7,148,2
8,48,2
9,88,2
0,92,13
1,34,13
2,240,13
3,37,13
4,229,13
5,38,13
6,12,13
7,58,13
9,55,13
0,28,17
1,13,17
2,33,17
3,57,17
4,8,17
5,21,17
6,286,17
7,125,17
8,136,17
9,88,17
0,89,9
1,132,9
2,11,9
3,36,9
4,79,9
5,8,9
6,360,9
7,30,9
8,48,9
9,3,9
0,156,8
1,16,8
2,129,8
3,54,8
4,46,8
5,16,8
6,21,8
7,158,8
8,12,8
9,188,8
0,186,11
1,15,11
2,89,11
3,58,11
4,13,11
5,300,11
6,125,11
8,6,11
9,4,11
0,10,12
1,348,12
2,20,12
4,148,12
5,35,12
6,86,12
7,1,12
8,100,12
9,48,12
0,25,3
1,186,3
2,139,3
3,54,3
4,107,3
5,32,3
6,52,3
7,16,3
8,11,3
9,174,3
0,135,7
1,151,7
2,102,7
3,4,7
4,311,7
5,7,7
6,29,7
7,2,7
8,38,7
9,17,7
0,11,1
1,6,1
2,2,1
3,108,1
4,147,1
5,275,1
6,106,1
7,54,1
8,1,1
9,87,1
0,12,6
1,32,6
3,48,6
5,84,6
6,2,6
7,264,6
8,355,6
9,1,6
0,2,4
1,2,4
2,130,4
3,272,4
5,6,4
6,40,4
7,112,4
8,229,4
9,4,4
0,209,14
1,22,14
2,59,14
3,60,14
4,16,14
5,151,14
6,3,14
7,148,14
8,1,14
9,128,14
1,48,0
2,71,0
3,12,0
4,177,0
5,117,0
6,220,0
7,105,0
9,47,0
0,22,16
1,66,16
2,32,16
3,93,16
4,266,16
5,3,16
6,34,16
7,31,16
8,191,16
9,58,16
0,259,2
1,44,2
2,172,2
3,76,2
4,1,2
5,89,2
6,33,2
7,4,2
8,1,2
9,117,2
0,212,5
1,225,5
2,64,5
4,28,5
5,27,5
6,104,5
7,30,5
8,4,5
9,101,5
0,44,18
1,236,18
2,47,18
3,76,18
4,52,18
5,33,18
6,4,18
7,272,18
8,31,18
9,3,18
0,148,10
1,9,10
2,33,10
3,147,10
4,303,10
6,17,10
7,44,10
8,8,10
9,85,10
0,31,15
1,22,15
2,8,15
3,179,15
4,325,15
5,5,15
6,72,15
7,16,15
8,124,15
9,14,15
0,119,19
1,13,19
2,4,19
3,108,19
4,43,19
5,63,19
6,336,19
7,4,19
9,107,19
0,103,13
1,44,13
2,28,13
3,80,13
4,389,13
5,3,13
6,55,13
7,50,13
8,3,13
9,41,13
0,81,7
1,89,7
2,166,7
3,4,7
4,217,7
5,8,7
6,94,7
7,30,7
8,7,7
9,99,7
0,37,15
1,406,15
2,27,15
3,99,15
4,49,15
8,170,15
9,8,15
0,9,1
1,142,1
2,265,1
3,94,1
4,20,1
5,64,1
6,1,1
7,46,1
8,78,1
9,76,1
0,38,3
1,280,3
2,36,3
3,8,3
4,220,3
5,62,3
6,4,3
7,117,3
8,16,3
9,16,3
0,296,13
1,48,13
3,200,13
4,29,13
6,16,13
7,32,13
8,70,13
9,104,13
0,244,6
2,25,6
3,5,6
4,15,6
5,84,6
6,151,6
7,95,6
8,112,6
9,64,6
0,18,12
1,310,12
2,152,12
3,59,12
4,62,12
5,16,12
7,16,12
8,3,12
9,161,12
0,352,4
1,6,4
2,71,4
3,33,4
4,162,4
5,24,4
6,130,4
7,4,4
8,4,4
9,9,4
0,124,19
1,489,19
3,54,19
4,29,19
5,14,19
7,47,19
8,29,19
9,10,19
0,143,9
1,193,9
3,54,9
4,16,9
5,12,9
6,191,9
7,44,9
8,2,9
9,141,9
0,214,11
2,49,11
3,84,11
4,36,11
5,216,11
7,163,11
8,6,11
9,29,11
0,571,17
2,8,17
3,76,17
5,36,17
6,16,17
7,11,17
8,29,17
9,48,17
0,80,8
1,241,8
2,241,8
3,56,8
4,50,8
5,1,8
7,21,8
8,7,8
9,97,8
0,110,14
1,189,14
2,55,14
3,19,14
4,4,14
5,30,14
6,309,14
7,14,14
8,64,14
9,2,14
0,16,5
2,26,5
3,63,5
4,23,5
5,8,5
6,3,5
7,551,5
8,49,5
9,57,5
2,57,18
4,80,18
5,9,18
6,96,18
7,4,18
8,513,18
9,37,18
0,31,0
1,18,0
2,48,0
3,4,0
4,175,0
5,18,0
6,34,0
7,427,0
8,8,0
9,34,0
0,127,10
1,105,10
2,41,10
3,19,10
4,84,10
5,63,10
6,164,10
7,1,10
8,28,10
9,164,10
1,5,16
2,52,16
3,4,16
4,21,16
5,7,16
6,12,16
7,1,16
8,84,16
9,609,16
0,2,2
1,100,2
2,150,2
4,4,2
5,7,2
6,37,2
7,15,2
8,2,2
9,480,2
0,46,0
1,587,0
2,3,0
4,55,0
5,24,0
6,48,0
7,3,0
8,4,0
9,27,0
0,61,7
1,60,7
2,239,7
3,13,7
4,31,7
5,212,7
6,2,7
7,13,7
8,150,7
9,14,7
0,1,17
1,155,17
2,146,17
3,59,17
4,25,17
5,10,17
6,280,17
7,5,17
8,1,17
9,113,17
0,358,12
1,43,12
2,6,12
3,19,12
4,44,12
5,3,12
6,15,12
7,248,12
8,58,12
9,3,12
0,40,9
1,37,9
2,8,9
3,261,9
4,188,9
6,68,9
7,105,9
8,64,9
9,25,9
0,12,3
1,1,3
2,197,3
3,102,3
4,242,3
5,18,3
6,67,3
7,54,3
8,1,3
9,102,3
0,1,5
1,84,5
2,316,5
3,8,5
4,121,5
5,99,5
6,137,5
7,4,5
8,21,5
9,5,5
0,1,19
1,21,19
2,140,19
4,300,19
5,24,19
6,12,19
7,13,19
8,254,19
9,31,19
0,44,11
1,160,11
2,68,11
3,108,11
4,184,11
5,8,11
6,27,11
7,24,11
8,166,11
9,7,11
1,19,13
2,4,13
3,4,13
4,24,13
5,48,13
6,32,13
7,549,13
8,72,13
9,46,13
0,247,15
2,201,15
3,16,15
4,13,15
5,116,15
6,8,15
7,26,15
8,111,15
9,57,15
0,105,4
1,190,4
2,80,4
3,20,4
4,45,4
5,118,4
6,19,4
7,184,4
8,31,4
9,4,4
0,33,10
1,404,10
2,9,10
3,108,10
4,48,10
5,22,10
6,4,10
7,59,10
8,12,10
9,97,10
0,140,1
1,76,1
2,144,1
6,47,1
7,370,1
9,20,1
0,119,2
1,89,2
2,1,2
3,312,2
4,12,2
5,13,2
7,136,2
8,57,2
9,56,2
1,8,16
2,177,16
3,15,16
4,4,16
5,225,16
6,71,16
7,267,16
8,4,16
9,24,16
0,26,8
1,124,8
3,62,8
4,2,8
5,3,8
6,77,8
7,38,8
8,26,8
9,438,8
0,128,14
1,47,14
2,6,14
3,135,14
4,135,14
5,17,14
6,24,14
7,4,14
8,190,14
9,112,14
0,4,18
1,40,18
2,8,18
4,279,18
5,61,18
6,70,18
7,90,18
8,20,18
9,225,18
0,80,6
1,56,6
2,87,6
3,36,6
4,51,6
5,114,6
6,17,6
7,2,6
8,71,6
9,282,6
0,88,18
1,48,18
2,248,18
3,5,18
4,26,18
5,82,18
6,21,18
7,69,18
8,54,18
9,154,18
0,200,1
1,13,1
2,50,1
3,50,1
4,16,1
5,176,1
6,65,1
7,54,1
8,172,1
0,140,17
1,205,17
2,28,17
3,212,17
4,104,17
5,2,17
6,83,17
7,7,17
8,9,17
9,7,17
0,93,8
1,16,8
2,136,8
3,52,8
4,35,8
5,192,8
6,19,8
7,3,8
8,180,8
9,70,8
0,36,12
1,111,12
2,16,12
3,120,12
5,8,12
7,62,12
8,199,12
9,246,12
0,25,11
1,157,11
2,56,11
3,349,11
4,33,11
5,3,11
7,25,11
8,140,11
9,8,11
0,68,4
1,50,4
2,65,4
3,95,4
4,81,4
6,233,4
7,68,4
8,136,4
0,39,16
1,2,16
2,97,16
3,4,16
4,10,16
5,88,16
6,84,16
7,10,16
8,428,16
9,35,16
0,232,5
1,20,5
2,19,5
3,77,5
4,113,5
5,51,5
6,9,5
7,205,5
8,67,5
9,2,5
0,172,19
1,42,19
2,64,19
3,50,19
4,28,19
5,196,19
6,3,19
7,191,19
8,14,19
9,35,19
0,1,13
2,128,13
3,112,13
4,391,13
5,34,13
6,52,13
7,49,13
8,23,13
