0,6,12
5,7,0
8,38,0
9,142,0
0,24,9
1,23,9
2,45,9
3,20,9
4,36,9
5,2,9
6,4,9
7,426,9
8,32,9
9,185,9
0,240,6
1,51,6
2,50,6
3,121,6
4,20,6
5,58,6
6,39,6
7,138,6
9,79,6
0,289,4
1,30,4
2,96,4
3,32,4
4,11,4
6,134,4
7,111,4
8,92,4
9,2,4
0,54,14
2,1,14
5,204,14
6,252,14
7,248,14
8,8,14
9,28,14
0,3,7
1,4,7
2,84,7
3,283,7
4,101,7
6,151,7
7,100,7
8,20,7
9,49,7
0,119,1
1,84,1
2,12,1
3,63,1
4,69,1
5,96,1
6,125,1
7,132,1
8,12,1
9,84,1
0,78,15
1,21,15
2,92,15
3,74,15
4,2,15
5,388,15
6,1,15
7,4,15
8,18,15
9,117,15
0,4,13
1,403,13
2,272,13
3,43,13
4,23,13
5,4,13
6,4,13
7,12,13
8,32,13
0,1,5
1,136,5
3,237,5
4,77,5
5,41,5
6,288,5
7,7,5
9,9,5
0,158,12
1,260,12
3,4,12
4,168,12
5,20,12
6,56,12
7,124,12
8,4,12
9,2,12
0,2,19
1,46,19
2,64,19
4,60,19
5,16,19
7,538,19
8,44,19
9,27,19
0,64,2
1,8,2
3,100,2
4,49,2
5,32,2
6,116,2
7,335,2
9,94,2
0,70,11
1,96,11
2,304,11
3,130,11
4,39,11
5,11,11
6,20,11
7,100,11
8,14,11
9,13,11
0,44,18
1,5,18
2,1,18
3,85,18
4,108,18
5,32,18
6,21,18
7,300,18
8,197,18
9,4,18
0,172,0
1,25,0
2,5,0
4,122,0
5,11,0
6,6,0
7,170,0
8,102,0
9,182,0
0,16,17
1,75,17
2,144,17
3,19,17
4,243,17
5,10,17
6,9,17
7,4,17
8,14,17
9,262,17
0,8,3
1,68,3
2,24,3
3,122,3
4,48,3
5,223,3
6,141,3
7,32,3
8,116,3
9,16,3
0,378,16
1,5,16
2,48,16
3,17,16
4,24,16
5,93,16
6,24,16
7,65,16
8,55,16
9,86,16
0,68,10
1,170,10
2,68,10
3,108,10
4,41,10
5,47,10
6,276,10
7,8,10
8,8,10
9,2,10
0,15,8
1,71,8
2,353,8
3,9,8
4,40,8
5,115,8
6,155,8
7,12,8
8,4,8
9,21,8
0,142,2
1,209,2
2,9,2
4,109,2
5,52,2
6,28,2
7,36,2
8,13,2
9,197,2
0,177,10
1,86,10
2,100,10
3,38,10
4,17,10
5,3,10
6,48,10
7,48,10
8,34,10
9,244,10
0,95,4
1,35,4
3,30,4
4,160,4
5,344,4
6,93,4
7,28,4
8,11,4
9,1,4
0,3,11
1,4,11
2,177,11
3,211,11
5,33,11
6,76,11
7,110,11
8,180,11
9,1,11
0,120,1
1,20,1
2,88,1
3,36,1
4,286,1
5,94,1
6,46,1
7,19,1
8,5,1
9,81,1
0,292,12
1,2,12
3,78,12
4,3,12
5,119,12
6,9,12
7,172,12
8,2,12
9,120,12
0,99,0
1,7,0
2,12,0
3,17,0
4,1,0
5,44,0
6,77,0
7,182,0
8,228,0
9,129,0
0,44,5
1,14,5
2,23,5
3,189,5
4,15,5
5,5,5
6,141,5
7,365,5
0,254,3
2,220,3
4,89,3
5,109,3
6,13,3
9,112,3
0,10,7
1,72,7
2,84,7
3,60,7
4,171,7
5,11,7
6,77,7
7,173,7
9,138,7
0,8,9
1,104,9
3,124,9
4,257,9
5,56,9
6,43,9
7,148,9
8,1,9
9,56,9
1,180,16
2,2,16
3,204,16
4,21,16
5,108,16
6,169,16
7,72,16
8,8,16
9,31,16
0,64,14
1,308,14
2,7,14
3,24,14
4,92,14
5,78,14
6,78,14
7,13,14
8,35,14
9,97,14
0,5,17
1,108,17
2,7,17
4,91,17
5,8,17
6,4,17
7,486,17
8,16,17
9,70,17
0,333,15
1,12,15
2,124,15
4,1,15
5,10,15
6,44,15
7,244,15
8,30,15
0,11,19
1,342,19
2,9,19
3,18,19
5,288,19
6,20,19
8,8,19
9,100,19
0,36,8
1,46,8
3,2,8
5,278,8
6,18,8
7,387,8
9,29,8
0,18,18
1,44,18
2,328,18
3,54,18
4,8,18
5,221,18
6,4,18
8,117,18
9,2,18
2,16,6
3,7,6
4,78,6
6,8,6
7,3,6
8,88,6
9,596,6
0,132,13
1,11,13
2,1,13
3,6,13
4,30,13
5,104,13
6,112,13
7,269,13
8,124,13
9,7,13
0,380,4
1,56,4
2,32,4
3,8,4
4,92,4
7,176,4
8,51,4
9,1,4
0,148,3
1,25,3
2,17,3
3,160,3
4,3,3
5,12,3
6,60,3
7,157,3
8,90,3
9,124,3
0,88,12
1,72,12
2,11,12
4,161,12
5,20,12
6,40,12
7,328,12
8,76,12
0,16,2
1,87,2
2,84,2
3,106,2
4,108,2
6,216,2
7,160,2
8,14,2
9,4,2
0,59,1
1,183,1
2,22,1
4,4,1
5,328,1
6,66,1
8,129,1
9,7,1
0,187,6
1,26,6
2,140,6
3,197,6
4,74,6
5,43,6
6,49,6
8,80,6
9,1,6
0,4,7
1,182,7
2,66,7
3,248,7
4,56,7
5,88,7
6,35,7
7,62,7
8,52,7
9,4,7
1,1,8
2,1,8
3,13,8
4,9,8
5,90,8
6,156,8
7,173,8
8,172,8
9,181,8
0,180,5
1,40,5
2,45,5
3,80,5
4,40,5
5,32,5
6,136,5
7,42,5
8,54,5
9,146,5
0,264,15
1,174,15
2,4,15
3,21,15
4,80,15
5,103,15
6,4,15
7,83,15
8,20,15
9,44,15
0,44,18
1,175,18
2,18,18
3,16,18
4,356,18
5,11,18
6,38,18
7,1,18
9,139,18
0,1,19
1,102,19
2,213,19
3,39,19
4,50,19
5,128,19
6,123,19
7,3,19
8,107,19
9,31,19
0,44,9
1,24,9
3,30,9
4,351,9
5,33,9
6,64,9
7,177,9
9,72,9
0,14,13
1,20,13
2,20,13
3,190,13
4,80,13
5,75,13
6,12,13
7,133,13
8,106,13
9,147,13
0,43,11
1,68,11
2,48,11
3,156,11
4,28,11
5,21,11
6,135,11
7,155,11
8,25,11
9,117,11
0,1,16
1,222,16
2,262,16
3,119,16
4,20,16
5,13,16
6,4,16
8,4,16
9,152,16
0,8,17
1,343,17
2,49,17
3,8,17
4,83,17
5,28,17
6,2,17
7,4,17
8,84,17
9,188,17
1,150,10
2,14,10
3,3,10
4,320,10
5,182,10
6,78,10
7,3,10
9,46,10
1,15,0
2,12,0
4,241,0
5,19,0
6,4,0
7,30,0
8,404,0
9,71,0
0,83,14
1,7,14
2,46,14
3,3,14
4,436,14
5,55,14
6,7,14
7,5,14
8,119,14
9,36,14
0,151,16
1,80,16
2,176,16
3,18,16
4,120,16
5,1,16
6,180,16
7,7,16
8,43,16
9,20,16
0,361,1
1,84,1
3,26,1
4,140,1
5,148,1
6,3,1
7,34,1
9,2,1
1,3,12
2,146,12
3,89,12
4,169,12
6,8,12
7,8,12
8,76,12
9,296,12
0,2,6
1,55,6
2,11,6
3,14,6
4,3,6
5,179,6
6,36,6
7,276,6
8,65,6
9,156,6
0,7,2
1,28,2
2,56,2
3,262,2
4,24,2
6,255,2
7,17,2
8,148,2
2,238,19
3,18,19
4,136,19
5,12,19
6,137,19
7,60,19
8,184,19
9,11,19
0,9,13
1,97,13
2,55,13
3,30,13
4,28,13
5,161,13
6,61,13
7,297,13
8,8,13
9,48,13
1,5,7
2,1,7
3,1,7
4,252,7
5,59,7
6,32,7
7,289,7
8,65,7
9,90,7
0,12,11
1,241,11
2,72,11
3,11,11
4,6,11
5,162,11
6,7,11
7,258,11
8,12,11
9,15,11
0,44,15
1,1,15
2,91,15
3,242,15
4,10,15
5,85,15
6,220,15
7,73,15
8,17,15
9,12,15
0,312,4
1,235,4
4,48,4
5,13,4
6,19,4
7,36,4
8,48,4
9,85,4
0,66,5
2,509,5
5,84,5
6,14,5
7,52,5
8,41,5
9,30,5
0,64,3
1,156,3
2,8,3
3,297,3
4,97,3
5,4,3
6,28,3
7,81,3
8,28,3
9,32,3
0,128,9
3,6,9
4,180,9
5,1,9
6,102,9
7,220,9
8,130,9
9,30,9
0,33,10
1,15,10
2,216,10
3,55,10
4,77,10
5,19,10
6,176,10
7,134,10
8,22,10
9,49,10
0,251,18
1,17,18
2,64,18
3,51,18
4,328,18
6,11,18
7,6,18
8,28,18
9,40,18
0,97,17
1,348,17
3,32,17
4,29,17
5,60,17
6,10,17
7,19,17
8,60,17
9,140,17
0,65,14
1,30,14
2,40,14
3,94,14
4,31,14
5,239,14
6,13,14
7,104,14
8,38,14
9,143,14
0,24,0
1,2,0
2,159,0
3,22,0
4,71,0
5,15,0
6,196,0
7,73,0
8,212,0
9,21,0
0,1,8
2,85,8
3,60,8
4,196,8
5,147,8
7,285,8
8,13,8
9,9,8
0,2,7
1,216,7
2,19,7
3,321,7
4,5,7
5,80,7
6,38,7
7,100,7
8,15,7
0,45,5
1,192,5
2,50,5
3,68,5
4,127,5
5,129,5
8,148,5
9,39,5
0,27,12
1,68,12
2,206,12
3,57,12
4,337,12
5,22,12
7,22,12
8,16,12
9,41,12
0,17,2
1,29,2
2,2,2
3,9,2
4,155,2
5,4,2
6,96,2
7,270,2
8,214,2
0,113,3
1,24,3
2,80,3
3,2,3
4,104,3
5,140,3
6,35,3
7,15,3
8,7,3
9,276,3
0,18,6
1,535,6
2,15,6
3,13,6
4,15,6
5,40,6
6,36,6
7,117,6
8,1,6
9,7,6
0,239,15
1,278,15
2,5,15
3,25,15
4,38,15
5,160,15
8,20,15
9,31,15
0,6,17
1,367,17
2,122,17
3,114,17
5,4,17
6,134,17
8,24,17
9,24,17
0,275,11
1,88,11
2,1,11
3,200,11
4,28,11
5,32,11
6,68,11
7,56,11
8,32,11
9,18,11
0,189,14
1,147,14
2,19,14
3,4,14
4,222,14
5,103,14
6,36,14
7,26,14
8,47,14
9,4,14
0,3,8
1,207,8
2,4,8
3,156,8
4,8,8
5,2,8
6,97,8
7,60,8
8,177,8
9,83,8
0,76,16
2,237,16
4,6,16
5,272,16
6,83,16
8,84,16
9,37,16
1,221,18
2,13,18
3,106,18
4,247,18
5,78,18
6,83,18
7,43,18
9,6,18
0,31,10
1,63,10
2,68,10
3,28,10
4,56,10
5,12,10
7,50,10
8,85,10
9,404,10
0,35,1
1,172,1
2,39,1
3,20,1
5,84,1
6,51,1
7,240,1
8,28,1
9,129,1
0,33,19
1,1,19
2,239,19
3,247,19
5,56,19
6,155,19
7,11,19
8,49,19
9,6,19
0,19,0
1,37,0
2,477,0
3,67,0
4,32,0
5,31,0
6,19,0
7,17,0
8,2,0
9,95,0
1,19,4
2,49,4
3,44,4
4,9,4
5,4,4
6,390,4
7,1,4
8,208,4
9,72,4
0,344,9
1,66,9
2,4,9
3,152,9
4,7,9
5,4,9
6,36,9
7,15,9
8,170,9
0,24,13
1,6,13
2,84,13
3,59,13
4,36,13
5,140,13
7,126,13
8,189,13
9,132,13
0,50,9
1,6,9
2,114,9
4,181,9
5,345,9
6,4,9
7,88,9
8,9,9
0,155,19
1,26,19
2,43,19
3,2,19
4,369,19
5,4,19
6,120,19
7,65,19
9,12,19
0,48,16
2,63,16
3,19,16
4,68,16
5,40,16
6,141,16
7,7,16
8,108,16
9,304,16
0,156,4
1,44,4
2,8,4
3,32,4
4,27,4
5,59,4
7,223,4
8,5,4
9,241,4
0,29,8
1,29,8
2,148,8
3,312,8
4,36,8
5,4,8
6,84,8
7,1,8
8,51,8
9,102,8
0,70,1
1,10,1
2,255,1
3,140,1
4,182,1
5,67,1
6,10,1
7,63,1
0,22,2
1,512,2
2,82,2
3,1,2
4,22,2
5,34,2
7,76,2
8,38,2
9,8,2
0,30,13
1,93,13
2,91,13
3,16,13
4,307,13
5,96,13
6,133,13
8,16,13
9,14,13
0,32,15
1,120,15
2,9,15
3,254,15
4,77,15
5,96,15
6,40,15
7,32,15
8,28,15
9,107,15
0,76,0
1,8,0
2,36,0
3,6,0
4,122,0
5,36,0
6,244,0
8,119,0
9,150,0
0,80,6
1,83,6
2,13,6
3,5,6
4,410,6
5,30,6
6,43,6
7,95,6
8,28,6
9,9,6
0,147,5
1,34,5
2,8,5
3,261,5
4,41,5
5,96,5
6,205,5
9,4,5
0,120,3
1,246,3
3,134,3
4,8,3
5,119,3
6,8,3
7,91,3
8,60,3
9,10,3
0,18,7
1,16,7
2,6,7
3,3,7
4,55,7
5,12,7
6,41,7
7,268,7
8,12,7
9,365,7
0,18,18
1,31,18
2,12,18
3,77,18
4,4,18
5,104,18
6,115,18
7,370,18
8,61,18
9,4,18
0,15,17
1,56,17
2,5,17
3,248,17
4,63,17
5,176,17
6,96,17
7,77,17
8,40,17
9,20,17
0,82,14
2,14,14
3,2,14
4,44,14
5,460,14
6,40,14
7,28,14
8,56,14
9,69,14
0,27,12
1,229,12
2,19,12
3,28,12
4,137,12
5,3,12
6,9,12
7,288,12
8,55,12
0,76,10
1,159,10
2,398,10
3,8,10
4,51,10
5,3,10
6,16,10
7,21,10
8,58,10
9,7,10
0,91,11
1,72,11
2,32,11
4,266,11
5,7,11
6,52,11
7,17,11
8,4,11
9,256,11
0,1,9
1,25,9
2,5,9
3,144,9
4,4,9
5,56,9
6,23,9
7,29,9
8,508,9
0,282,1
2,280,1
4,176,1
5,41,1
6,18,1
0,16,19
1,9,19
2,77,19
3,181,19
6,16,19
7,376,19
8,12,19
9,108,19
0,187,18
1,66,18
2,13,18
3,95,18
4,1,18
5,127,18
6,101,18
9,207,18
0,184,2
1,152,2
2,51,2
3,83,2
4,18,2
5,12,2
6,67,2
7,104,2
8,126,2
1,229,5
2,2,5
4,201,5
5,24,5
6,121,5
7,42,5
8,116,5
9,60,5
0,60,15
1,145,15
2,4,15
3,125,15
4,1,15
5,39,15
6,231,15
7,14,15
9,176,15
0,133,13
1,244,13
2,28,13
3,45,13
4,8,13
5,168,13
6,14,13
8,132,13
9,24,13
0,27,4
1,108,4
2,59,4
3,76,4
5,380,4
6,134,4
7,3,4
9,9,4
1,1,7
3,154,7
4,36,7
5,164,7
6,124,7
7,72,7
8,54,7
9,191,7
0,22,10
1,11,10
2,24,10
3,44,10
4,172,10
5,37,10
6,107,10
7,104,10
8,33,10
9,242,10
0,20,12
1,144,12
2,197,12
3,68,12
4,12,12
6,11,12
7,64,12
8,16,12
9,264,12
0,13,3
1,57,3
2,74,3
3,19,3
4,94,3
5,68,3
7,252,3
8,6,3
9,212,3
0,150,8
1,2,8
2,53,8
3,55,8
4,40,8
5,350,8
6,90,8
7,22,8
8,33,8
9,1,8
0,40,0
1,117,0
2,10,0
3,307,0
4,224,0
5,4,0
6,8,0
8,20,0
9,67,0
0,39,14
1,162,14
2,123,14
4,80,14
6,100,14
7,284,14
9,8,14
0,3,16
1,84,16
2,25,16
3,152,16
4,77,16
5,5,16
6,57,16
7,8,16
8,384,16
0,343,11
2,202,11
5,104,11
6,8,11
7,84,11
8,6,11
9,49,11
1,148,6
2,223,6
3,62,6
4,37,6
5,83,6
6,44,6
8,200,6
0,4,17
1,15,17
2,57,17
3,14,17
4,279,17
5,248,17
6,156,17
7,5,17
8,10,17
9,8,17
0,37,7
2,187,7
3,148,7
4,5,7
5,264,7
7,143,7
8,10,7
9,3,7
0,292,9
1,23,9
2,113,9
3,19,9
4,7,9
6,69,9
7,12,9
8,246,9
9,15,9
0,265,14
1,298,14
2,5,14
3,52,14
4,36,14
5,15,14
6,15,14
7,28,14
8,50,14
9,32,14
0,440,10
1,6,10
2,13,10
3,40,10
4,122,10
5,100,10
7,39,10
8,29,10
9,8,10
0,14,0
1,80,0
2,96,0
3,6,0
4,109,0
5,38,0
6,195,0
8,62,0
9,195,0
0,96,17
1,231,17
2,38,17
3,43,17
4,6,17
5,158,17
6,5,17
7,1,17
8,102,17
9,116,17
0,31,13
1,39,13
2,26,13
3,9,13
4,157,13
5,8,13
6,160,13
7,136,13
8,157,13
9,72,13
1,68,8
2,10,8
3,256,8
4,169,8
5,105,8
6,92,8
7,33,8
8,36,8
9,28,8
1,37,1
2,6,1
3,97,1
4,7,1
5,3,1
6,158,1
7,399,1
8,90,1
0,145,3
1,212,3
3,60,3
4,94,3
5,139,3
7,34,3
8,13,3
9,98,3
0,85,2
1,8,2
2,34,2
3,47,2
4,224,2
5,212,2
6,16,2
7,140,2
8,24,2
9,4,2
0,224,6
1,14,6
2,104,6
3,14,6
4,22,6
5,2,6
6,45,6
8,56,6
9,315,6
0,65,19
2,17,19
3,208,19
4,133,19
5,204,19
6,40,19
7,55,19
8,72,19
9,2,19
0,108,5
1,68,5
2,2,5
3,243,5
4,92,5
5,12,5
6,257,5
7,11,5
8,3,5
0,28,18
1,12,18
2,117,18
3,96,18
4,8,18
5,361,18
6,19,18
7,13,18
8,70,18
9,72,18
0,21,11
1,3,11
2,12,11
3,11,11
4,212,11
5,141,11
6,4,11
7,344,11
8,27,11
9,20,11
0,48,12
1,27,12
2,74,12
3,44,12
5,387,12
6,10,12
8,205,12
0,18,4
1,21,4
2,312,4
3,60,4
4,3,4
5,51,4
6,1,4
7,123,4
8,70,4
9,138,4
0,214,15
1,225,15
2,11,15
3,24,15
4,36,15
6,21,15
7,3,15
8,261,15
9,1,15
0,17,16
1,164,16
2,324,16
3,205,16
4,1,16
6,3,16
7,53,16
8,11,16
9,17,16
0,4,3
1,124,3
2,181,3
3,75,3
4,28,3
5,93,3
6,132,3
7,102,3
8,28,3
9,29,3
1,103,17
2,61,17
3,56,17
4,409,17
5,60,17
6,64,17
7,39,17
8,4,17
0,4,4
1,129,4
2,58,4
3,28,4
4,110,4
6,166,4
7,72,4
8,221,4
9,8,4
0,15,19
1,281,19
2,60,19
3,128,19
4,37,19
5,8,19
6,84,19
7,60,19
8,50,19
9,72,19
0,1,8
1,32,8
2,600,8
3,6,8
5,1,8
6,5,8
8,103,8
9,48,8
0,2,12
1,4,12
2,92,12
3,15,12
4,325,12
6,119,12
7,4,12
8,44,12
9,192,12
0,88,2
1,4,2
2,130,2
3,118,2
4,24,2
5,32,2
6,152,2
7,5,2
8,15,2
9,230,2
0,31,18
1,12,18
2,102,18
3,13,18
4,157,18
5,32,18
6,8,18
7,324,18
8,57,18
9,59,18
0,248,0
1,77,0
2,16,0
3,52,0
5,47,0
6,224,0
7,1,0
8,128,0
9,4,0
2,197,14
3,133,14
4,52,14
5,41,14
6,309,14
7,8,14
8,56,14
0,136,16
1,66,16
3,156,16
4,120,16
5,78,16
6,5,16
7,32,16
8,165,16
9,37,16
1,12,13
2,126,13
3,18,13
4,111,13
5,308,13
6,10,13
7,161,13
8,45,13
9,5,13
0,225,6
1,12,6
2,1,6
3,15,6
4,32,6
5,32,6
6,4,6
7,15,6
8,116,6
9,345,6
0,42,10
1,36,10
2,4,10
4,17,10
5,271,10
6,6,10
7,195,10
8,217,10
9,8,10
0,428,1
1,6,1
2,120,1
3,56,1
4,108,1
5,2,1
6,4,1
7,72,1
0,64,15
1,150,15
2,3,15
3,32,15
4,97,15
5,17,15
6,4,15
8,356,15
9,74,15
0,56,11
1,32,11
2,84,11
3,11,11
4,147,11
5,8,11
6,180,11
7,208,11
8,70,11
9,1,11
0,62,9
1,84,9
2,153,9
3,74,9
4,105,9
5,5,9
6,112,9
7,20,9
8,19,9
9,161,9
0,48,7
1,83,7
2,312,7
3,24,7
4,1,7
5,159,7
6,2,7
7,10,7
8,153,7
9,4,7
0,3,5
2,40,5
3,192,5
4,11,5
5,4,5
6,495,5
7,15,5
8,16,5
9,20,5
0,2,11
1,60,11
3,438,11
4,111,11
5,14,11
6,15,11
8,13,11
9,144,11
0,40,17
1,24,17
3,406,17
4,112,17
5,92,17
6,17,17
7,19,17
8,57,17
9,28,17
0,29,13
1,254,13
2,19,13
3,31,13
4,45,13
5,204,13
6,4,13
7,3,13
8,75,13
9,132,13
0,14,15
1,12,15
2,24,15
3,1,15
4,4,15
5,40,15
6,235,15
7,15,15
8,188,15
9,264,15
0,31,7
1,195,7
2,127,7
3,41,7
4,247,7
6,93,7
7,24,7
8,16,7
9,22,7
0,20,19
1,205,19
3,154,19
4,5,19
5,152,19
6,12,19
7,188,19
9,59,19
0,241,18
1,212,18
3,31,18
4,32,18
5,184,18
6,80,18
7,2,18
8,16,18
0,149,2
1,36,2
2,112,2
3,67,2
4,309,2
7,30,2
8,57,2
9,35,2
0,100,4
1,104,4
2,23,4
3,100,4
4,220,4
5,32,4
7,80,4
8,51,4
9,88,4
0,116,0
1,99,0
2,37,0
3,34,0
4,229,0
5,50,0
6,62,0
7,99,0
8,1,0
9,68,0
0,56,14
2,305,14
3,57,14
4,11,14
5,116,14
6,40,14
7,8,14
8,33,14
9,171,14
0,6,16
1,6,16
2,28,16
3,355,16
4,4,16
5,248,16
8,54,16
9,96,16
0,7,3
1,451,3
2,2,3
3,19,3
4,92,3
5,57,3
6,1,3
7,121,3
8,13,3
9,33,3
0,9,1
1,92,1
2,25,1
3,67,1
4,41,1
6,409,1
7,3,1
8,102,1
9,48,1
0,10,8
1,19,8
2,34,8
4,32,8
5,176,8
6,1,8
7,28,8
8,296,8
9,200,8
0,4,12
1,464,12
2,2,12
3,33,12
4,19,12
5,15,12
6,101,12
7,92,12
8,60,12
9,6,12
0,216,6
1,136,6
2,84,6
3,89,6
4,7,6
5,38,6
7,91,6
8,55,6
9,80,6
0,8,5
3,73,5
4,44,5
5,272,5
6,314,5
7,1,5
8,4,5
9,80,5
0,47,10
1,41,10
2,1,10
3,30,10
4,282,10
5,88,10
6,192,10
7,25,10
8,89,10
0,31,9
1,88,9
2,180,9
3,268,9
5,29,9
6,64,9
7,18,9
8,107,9
9,12,9
0,56,13
1,32,13
3,126,13
5,328,13
6,66,13
7,22,13
8,110,13
9,56,13
0,3,9
1,20,9
2,20,9
3,104,9
4,87,9
7,468,9
8,72,9
9,22,9
0,46,7
1,83,7
2,38,7
3,171,7
4,146,7
5,48,7
6,146,7
7,103,7
8,2,7
9,13,7
0,7,19
1,40,19
2,5,19
3,116,19
4,59,19
6,10,19
7,41,19
8,383,19
9,135,19
0,12,5
1,261,5
2,28,5
3,160,5
4,76,5
5,83,5
6,84,5
7,1,5
8,4,5
9,87,5
0,41,17
1,1,17
2,7,17
3,36,17
4,80,17
5,80,17
6,10,17
7,291,17
8,84,17
9,166,17
1,8,16
2,182,16
3,13,16
4,87,16
5,68,16
6,244,16
7,76,16
8,91,16
9,27,16
0,236,11
1,81,11
2,176,11
4,15,11
5,4,11
7,23,11
9,260,11
1,274,12
2,8,12
3,1,12
4,146,12
5,97,12
6,12,12
7,4,12
8,253,12
0,206,2
1,9,2
2,85,2
3,121,2
4,158,2
5,120,2
6,54,2
7,22,2
8,15,2
9,5,2
0,89,18
1,110,18
2,41,18
3,32,18
4,94,18
5,147,18
6,8,18
7,18,18
8,26,18
9,230,18
0,238,14
1,64,14
2,20,14
3,3,14
4,53,14
5,285,14
7,1,14
8,11,14
9,120,14
0,7,3
1,317,3
3,129,3
4,44,3
5,72,3
6,145,3
7,4,3
8,75,3
9,4,3
0,72,8
1,10,8
2,37,8
4,79,8
5,168,8
6,146,8
7,76,8
8,182,8
9,27,8
0,13,10
1,157,10
2,208,10
4,144,10
5,51,10
6,68,10
7,32,10
8,7,10
9,117,10
0,6,15
1,51,15
4,47,15
5,396,15
6,135,15
7,4,15
8,150,15
9,8,15
0,52,4
1,204,4
2,20,4
3,81,4
4,227,4
5,1,4
6,24,4
7,28,4
8,128,4
9,32,4
0,151,1
1,97,1
2,125,1
3,6,1
4,108,1
5,13,1
6,12,1
7,108,1
8,21,1
9,154,1
0,206,0
1,6,0
2,78,0
3,72,0
4,9,0
5,36,0
7,104,0
8,52,0
9,232,0
0,92,6
1,305,6
2,55,6
3,1,6
4,218,6
5,32,6
6,47,6
7,2,6
8,5,6
9,39,6
0,259,11
1,12,11
2,208,11
3,47,11
4,5,11
5,229,11
6,15,11
7,4,11
8,5,11
9,12,11
0,150,9
1,86,9
2,3,9
3,80,9
4,65,9
5,2,9
6,170,9
7,72,9
8,138,9
9,31,9
0,38,15
3,118,15
4,24,15
5,46,15
6,183,15
7,132,15
8,4,15
9,251,15
0,265,3
2,48,3
3,162,3
4,8,3
5,29,3
6,2,3
7,46,3
8,63,3
9,172,3
0,20,0
2,71,0
3,34,0
4,84,0
5,184,0
6,290,0
7,32,0
8,16,0
9,64,0
0,64,18
1,90,18
2,72,18
3,13,18
4,22,18
5,2,18
6,1,18
7,220,18
8,251,18
9,60,18
0,78,13
1,80,13
2,175,13
3,5,13
5,48,13
6,10,13
7,47,13
8,84,13
9,268,13
0,5,17
1,437,17
2,92,17
4,4,17
5,155,17
6,87,17
7,4,17
8,12,17
0,18,10
1,4,10
2,283,10
3,23,10
4,36,10
5,12,10
6,26,10
7,336,10
8,26,10
9,32,10
2,28,8
3,11,8
4,7,8
6,411,8
7,335,8
8,4,8
9,1,8
0,2,14
1,10,14
2,228,14
3,89,14
4,131,14
5,44,14
6,32,14
7,158,14
8,50,14
9,52,14
0,13,1
1,7,1
2,3,1
3,4,1
4,151,1
5,213,1
6,249,1
8,121,1
9,36,1
0,44,6
1,4,6
2,23,6
3,107,6
5,39,6
6,542,6
7,4,6
8,16,6
9,17,6
0,17,2
1,221,2
2,154,2
4,145,2
5,80,2
6,35,2
7,132,2
9,12,2
0,1,16
2,54,16
4,273,16
5,88,16
6,33,16
7,103,16
8,15,16
9,229,16
0,245,19
1,7,19
2,73,19
3,63,19
4,1,19
5,261,19
6,96,19
7,3,19
8,1,19
9,46,19
0,28,12
1,3,12
2,72,12
3,88,12
4,4,12
6,145,12
7,254,12
8,84,12
9,118,12
0,148,4
1,1,4
2,26,4
3,75,4
4,37,4
5,165,4
6,10,4
7,14,4
8,89,4
9,230,4
1,13,5
2,8,5
4,3,5
5,629,5
6,80,5
7,22,5
8,23,5
9,16,5
0,173,7
1,250,7
2,32,7
3,104,7
4,13,7
5,1,7
6,1,7
7,5,7
8,109,7
9,107,7
0,4,6
1,13,6
2,9,6
3,330,6
4,40,6
5,305,6
6,20,6
7,33,6
8,24,6
9,19,6
0,140,9
1,136,9
2,1,9
3,146,9
4,20,9
5,8,9
6,229,9
7,20,9
8,67,9
9,29,9
0,108,18
1,260,18
3,16,18
4,68,18
5,140,18
6,6,18
7,32,18
8,114,18
9,53,18
0,28,1
1,31,1
2,54,1
3,96,1
4,41,1
5,144,1
6,1,1
8,131,1
9,270,1
0,70,19
1,158,19
2,9,19
3,268,19
5,67,19
6,108,19
7,2,19
8,92,19
9,23,19
0,6,17
1,79,17
2,15,17
3,24,17
4,92,17
5,229,17
6,176,17
7,150,17
8,10,17
9,15,17
0,151,8
2,67,8
3,276,8
4,180,8
5,82,8
6,4,8
7,4,8
8,32,8
0,32,7
1,447,7
2,32,7
3,114,7
4,68,7
6,6,7
7,6,7
8,2,7
9,88,7
0,84,16
1,289,16
2,19,16
3,29,16
4,16,16
5,15,16
6,4,16
7,28,16
8,308,16
9,5,16
0,23,10
1,44,10
2,56,10
3,323,10
6,120,10
7,200,10
8,24,10
9,8,10
0,41,13
1,7,13
3,2,13
4,104,13
5,80,13
6,80,13
7,122,13
8,144,13
9,216,13
0,86,12
1,26,12
2,22,12
3,32,12
5,2,12
6,20,12
7,552,12
8,38,12
9,19,12
0,147,4
1,116,4
2,198,4
3,136,4
4,4,4
6,172,4
8,2,4
9,21,4
1,274,0
2,258,0
4,1,0
5,33,0
6,12,0
7,50,0
8,20,0
9,148,0
0,61,11
1,128,11
2,32,11
3,4,11
4,7,11
5,9,11
6,28,11
7,331,11
8,153,11
9,43,11
0,95,5
1,9,5
2,96,5
3,13,5
4,61,5
5,5,5
6,64,5
7,160,5
8,137,5
9,155,5
0,34,15
1,164,15
2,30,15
3,40,15
4,3,15
5,110,15
6,40,15
7,23,15
8,2,15
9,350,15
0,110,14
1,22,14
2,125,14
3,54,14
4,92,14
5,32,14
6,59,14
7,8,14
8,62,14
9,232,14
0,24,3
